Time (s from start),LDR Value,Marker
0.454,232,
0.456,232,
0.458,232,
0.46,231,
0.462,232,
0.464,231,
0.466,232,
0.468,232,
0.47,232,
0.472,231,
0.474,232,
0.476,231,
0.478,232,
0.48,231,
0.482,232,
0.484,231,
0.486,232,
0.488,231,
0.49,233,
0.492,232,
0.494,231,
0.496,232,
0.498,231,
0.5,232,
0.502,231,
0.504,231,
0.506,232,
0.508,231,
0.51,232,
0.512,232,
0.514,232,
0.516,231,
0.518,231,
0.52,231,
0.522,231,
0.524,232,
0.526,231,
0.528,231,
0.53,231,
0.532,232,
0.534,232,
0.536,231,
0.538,231,
0.54,231,
0.542,231,
0.544,232,
0.546,231,
0.548,231,
0.55,231,
0.552,231,
0.554,232,
0.556,232,
0.558,231,
0.56,231,
0.562,231,
0.564,231,
0.566,232,
0.568,231,
0.57,231,
0.572,231,
0.574,231,
0.576,231,
0.578,231,
0.58,231,
0.582,231,
0.584,231,
0.586,230,
0.588,230,
0.59,231,
0.592,231,
0.594,231,
0.596,231,
0.598,231,
0.6,231,
0.602,230,
0.604,231,
0.606,230,
0.608,231,
0.61,231,
0.612,231,
0.614,231,
0.616,231,
0.618,231,
0.62,230,
0.622,231,
0.624,230,
0.626,231,
0.628,231,
0.63,231,
0.632,231,
0.634,230,
0.636,230,
0.638,230,
0.64,231,
0.642,230,
0.644,231,
0.646,231,
0.648,231,
0.65,231,
0.652,231,
0.654,230,
0.656,230,
0.658,231,
0.66,230,
0.662,230,
0.664,230,
0.666,230,
0.668,230,
0.67,230,
0.672,231,
0.674,231,
0.676,231,
0.678,230,
0.68,230,
0.682,230,
0.684,230,
0.686,230,
0.688,230,
0.69,230,
0.692,230,
0.694,230,
0.696,230,
0.698,231,
0.7,231,
0.702,230,
0.704,231,
0.706,230,
0.708,230,
0.71,230,
0.712,230,
0.714,230,
0.716,230,
0.718,230,
0.72,230,
0.722,230,
0.724,230,
0.726,230,
0.728,230,
0.73,230,
0.732,230,
0.734,230,
0.736,229,
0.738,230,
0.74,231,
0.742,230,
0.744,229,
0.746,230,
0.748,230,
0.75,230,
0.752,230,
0.754,231,
0.756,230,
0.758,230,
0.76,230,
0.762,230,
0.764,230,
0.766,230,
0.768,230,
0.77,230,
0.772,231,
0.774,230,
0.776,230,
0.778,230,
0.78,229,
0.782,230,
0.784,230,
0.786,230,
0.788,230,
0.79,230,
0.792,230,
0.794,230,
0.796,230,
0.798,230,
0.8,229,
0.802,229,
0.804,231,
0.806,230,
0.808,230,
0.81,230,
0.812,231,
0.814,229,
0.816,230,
0.818,229,
0.82,229,
0.822,229,
0.824,230,
0.826,230,
0.828,230,
0.83,230,
0.832,230,
0.834,230,
0.836,230,
0.838,230,
0.84,230,
0.842,230,
0.844,230,
0.846,229,
0.848,230,
0.85,229,
0.852,230,
0.854,230,
0.856,231,
0.858,230,
0.86,230,
0.862,230,
0.864,230,
0.866,229,
0.868,230,
0.87,230,
0.872,230,
0.874,229,
0.876,230,
0.878,229,
0.88,230,
0.882,229,
0.884,230,
0.886,229,
0.888,230,
0.89,230,
0.892,230,
0.894,229,
0.896,230,
0.898,230,
0.9,230,
0.902,229,
0.904,229,
0.906,230,
0.908,230,
0.91,229,
0.912,230,
0.914,229,
0.916,230,
0.918,230,
0.92,229,
0.922,229,
0.924,230,
0.926,230,
0.928,230,
0.93,230,
0.932,230,
0.934,230,
0.936,230,
0.938,230,
0.94,230,
0.942,229,
0.944,230,
0.946,229,
0.948,230,
0.95,229,
0.952,230,
0.954,229,
0.956,229,
0.958,229,
0.96,230,
0.962,229,
0.964,229,
0.966,230,
0.968,230,
0.97,229,
0.972,230,
0.974,229,
0.976,229,
0.978,229,
0.98,229,
0.982,230,
0.984,229,
0.986,229,
0.988,230,
0.99,230,
0.992,229,
0.994,230,
0.996,229,
0.998,230,
1.0,230,
1.002,229,
1.004,229,
1.006,229,
1.008,229,
1.01,229,
1.012,230,
1.014,229,
1.016,228,
1.018,229,
1.02,229,
1.022,229,
1.024,229,
1.026,230,
1.028,229,
1.03,230,
1.032,230,
1.034,229,
1.036,229,
1.038,229,
1.04,229,
1.042,229,
1.044,230,
1.046,229,
1.048,229,
1.05,228,
1.052,229,
1.054,229,
1.056,229,
1.058,229,
1.06,229,
1.062,229,
1.064,230,
1.066,229,
1.068,229,
1.07,229,
1.072,229,
1.074,229,
1.076,229,
1.078,229,
1.08,229,
1.082,229,
1.084,230,
1.086,229,
1.088,229,
1.09,230,
1.092,229,
1.094,228,
1.096,229,
1.098,229,
1.1,229,
1.102,229,
1.104,229,
1.106,229,
1.108,229,
1.11,229,
1.112,230,
1.114,229,
1.116,229,
1.118,229,
1.12,229,
1.122,229,
1.124,229,
1.126,229,
1.128,229,
1.13,229,
1.132,230,
1.134,228,
1.136,229,
1.138,229,
1.14,229,
1.142,229,
1.144,228,
1.146,229,
1.148,230,
1.15,229,
1.152,230,
1.154,229,
1.156,229,
1.158,229,
1.16,229,
1.162,229,
1.164,229,
1.166,229,
1.168,229,
1.17,230,
1.172,229,
1.174,230,
1.176,229,
1.178,229,
1.18,229,
1.182,229,
1.184,229,
1.186,229,
1.188,229,
1.19,229,
1.192,229,
1.194,229,
1.196,229,
1.198,229,
1.2,229,
1.202,228,
1.204,228,
1.206,230,
1.208,229,
1.21,229,
1.212,229,
1.214,230,
1.216,229,
1.218,229,
1.22,229,
1.222,229,
1.224,229,
1.226,229,
1.228,230,
1.23,229,
1.232,229,
1.234,229,
1.236,229,
1.238,229,
1.24,229,
1.242,229,
1.244,229,
1.246,229,
1.248,229,
1.25,229,
1.252,230,
1.254,229,
1.256,230,
1.258,229,
1.26,228,
1.262,229,
1.264,228,
1.266,229,
1.268,229,
1.27,229,
1.272,229,
1.274,230,
1.276,229,
1.278,228,
1.28,229,
1.282,228,
1.284,230,
1.286,229,
1.288,228,
1.29,229,
1.292,229,
1.294,228,
1.296,229,
1.298,229,
1.3,229,
1.302,229,
1.304,230,
1.306,228,
1.308,229,
1.31,229,
1.312,230,
1.314,229,
1.316,229,
1.318,229,
1.32,229,
1.322,229,
1.324,228,
1.326,229,
1.328,229,
1.33,229,
1.332,229,
1.334,229,
1.336,228,
1.338,229,
1.34,228,
1.342,228,
1.344,229,
1.346,229,
1.348,229,
1.35,229,
1.352,229,
1.354,229,
1.356,229,
1.358,229,
1.36,229,
1.362,229,
1.364,229,
1.366,229,
1.368,228,
1.37,229,
1.372,229,
1.374,229,
1.376,229,
1.378,228,
1.38,229,
1.382,228,
1.384,228,
1.386,229,
1.388,229,
1.39,229,
1.392,230,
1.394,229,
1.396,229,
1.398,229,
1.4,229,
1.402,229,
1.404,227,
1.406,229,
1.408,229,
1.41,228,
1.412,229,
1.414,228,
1.416,229,
1.418,229,
1.42,228,
1.422,229,
1.424,228,
1.426,229,
1.428,229,
1.43,229,
1.432,229,
1.434,229,
1.436,228,
1.438,228,
1.44,229,
1.442,228,
1.444,228,
1.446,228,
1.448,229,
1.45,229,
1.452,228,
1.454,229,
1.456,229,
1.458,229,
1.46,229,
1.462,228,
1.464,227,
1.466,229,
1.468,229,
1.47,229,
1.472,229,
1.474,228,
1.476,228,
1.478,229,
1.48,229,
1.482,228,
1.484,229,
1.486,229,
1.488,229,
1.49,230,
1.492,229,
1.494,230,
1.496,228,
1.498,229,
1.5,229,
1.502,229,
1.504,229,
1.506,229,
1.508,229,
1.51,229,
1.512,229,
1.514,229,
1.516,229,
1.518,228,
1.52,229,
1.522,229,
1.524,228,
1.526,229,
1.528,229,
1.53,229,
1.532,229,
1.534,229,
1.536,228,
1.538,228,
1.54,228,
1.542,228,
1.544,229,
1.546,228,
1.548,229,
1.55,228,
1.552,228,
1.554,229,
1.556,229,
1.558,228,
1.56,228,
1.562,228,
1.564,228,
1.566,229,
1.568,228,
1.57,228,
1.572,228,
1.574,228,
1.576,228,
1.578,229,
1.58,229,
1.582,228,
1.584,230,
1.586,229,
1.588,228,
1.59,228,
1.592,229,
1.594,228,
1.596,228,
1.598,229,
1.6,228,
1.602,228,
1.604,227,
1.606,228,
1.608,228,
1.61,229,
1.612,229,
1.614,227,
1.616,228,
1.618,228,
1.62,229,
1.622,228,
1.624,229,
1.626,229,
1.628,228,
1.63,229,
1.632,229,
1.634,229,
1.636,229,
1.638,228,
1.64,229,
1.642,228,
1.644,230,
1.646,229,
1.648,228,
1.65,228,
1.652,229,
1.654,228,
1.656,229,
1.658,228,
1.66,228,
1.662,229,
1.664,228,
1.666,229,
1.668,229,
1.67,228,
1.672,228,
1.674,229,
1.676,229,
1.678,228,
1.68,228,
1.682,229,
1.684,227,
1.686,229,
1.688,230,
1.69,229,
1.692,229,
1.694,229,
1.696,228,
1.698,229,
1.7,228,
1.702,229,
1.704,229,
1.706,228,
1.708,228,
1.71,228,
1.712,229,
1.714,229,
1.716,229,
1.718,229,
1.72,228,
1.722,228,
1.724,229,
1.726,228,
1.728,228,
1.73,228,
1.732,229,
1.734,229,
1.736,229,
1.738,228,
1.74,229,
1.742,228,
1.744,228,
1.746,228,
1.748,228,
1.75,228,
1.752,228,
1.754,229,
1.756,228,
1.758,228,
1.76,228,
1.762,228,
1.764,228,
1.766,229,
1.768,228,
1.77,229,
1.772,229,
1.774,229,
1.776,228,
1.778,228,
1.78,228,
1.782,228,
1.784,227,
1.786,228,
1.788,229,
1.79,229,
1.792,229,
1.794,229,
1.796,228,
1.798,228,
1.8,228,
1.802,228,
1.804,228,
1.806,228,
1.808,228,
1.81,228,
1.812,228,
1.814,229,
1.816,228,
1.818,228,
1.82,228,
1.822,228,
1.824,228,
1.826,228,
1.828,228,
1.83,228,
1.832,229,
1.834,228,
1.836,228,
1.838,228,
1.84,229,
1.842,228,
1.844,227,
1.846,228,
1.848,228,
1.85,228,
1.852,228,
1.854,229,
1.856,229,
1.858,228,
1.86,228,
1.862,228,
1.864,229,
1.866,229,
1.868,228,
1.87,229,
1.872,229,
1.874,227,
1.876,228,
1.878,229,
1.88,227,
1.882,228,
1.884,229,
1.886,228,
1.888,229,
1.89,228,
1.892,229,
1.894,229,
1.896,229,
1.898,229,
1.9,229,
1.902,228,
1.904,228,
1.906,228,
1.908,228,
1.91,228,
1.912,228,
1.914,229,
1.916,229,
1.918,228,
1.92,228,
1.922,228,
1.924,228,
1.926,228,
1.928,228,
1.93,229,
1.932,228,
1.934,228,
1.936,228,
1.938,228,
1.94,228,
1.942,228,
1.944,228,
1.946,228,
1.948,228,
1.95,228,
1.952,228,
1.954,228,
1.956,228,
1.958,228,
1.96,228,
1.962,229,
1.964,228,
1.966,229,
1.968,228,
1.97,228,
1.972,228,
1.974,228,
1.976,228,
1.978,228,
1.98,228,
1.982,228,
1.984,228,
1.986,228,
1.988,228,
1.99,228,
1.992,229,
1.994,228,
1.996,229,
1.998,229,
2.0,228,
2.002,228,
2.004,228,
2.006,228,
2.008,228,
2.01,229,
2.012,228,
2.014,229,
2.016,229,
2.018,228,
2.02,228,
2.022,228,
2.024,229,
2.026,228,
2.028,228,
2.03,229,
2.032,229,
2.034,229,
2.036,228,
2.038,228,
2.04,228,
2.042,228,
2.044,229,
2.046,228,
2.048,228,
2.05,228,
2.052,229,
2.054,228,
2.056,229,
2.058,228,
2.06,228,
2.062,229,
2.064,229,
2.066,228,
2.068,228,
2.07,228,
2.072,228,
2.074,229,
2.076,228,
2.078,228,
2.08,229,
2.082,229,
2.084,228,
2.086,229,
2.088,229,
2.09,228,
2.092,229,
2.094,228,
2.096,228,
2.098,228,
2.1,228,
2.102,228,
2.104,226,
2.106,228,
2.108,229,
2.11,229,
2.112,229,
2.114,229,
2.116,228,
2.118,228,
2.12,228,
2.122,228,
2.124,228,
2.126,228,
2.128,228,
2.13,228,
2.132,228,
2.134,229,
2.136,229,
2.138,228,
2.14,228,
2.142,228,
2.144,227,
2.146,228,
2.148,229,
2.15,229,
2.152,229,
2.154,229,
2.156,228,
2.158,228,
2.16,228,
2.162,228,
2.164,229,
2.166,229,
2.168,228,
2.17,228,
2.172,229,
2.174,227,
2.176,228,
2.178,228,
2.18,228,
2.182,229,
2.184,229,
2.186,228,
2.188,228,
2.19,228,
2.192,228,
2.194,228,
2.196,229,
2.198,228,
2.2,228,
2.202,228,
2.204,228,
2.206,228,
2.208,228,
2.21,228,
2.212,228,
2.214,228,
2.216,228,
2.218,228,
2.22,228,
2.222,227,
2.224,229,
2.226,229,
2.228,228,
2.23,229,
2.232,229,
2.234,229,
2.236,228,
2.238,229,
2.24,228,
2.242,228,
2.244,228,
2.246,229,
2.248,228,
2.25,228,
2.252,229,
2.254,229,
2.256,228,
2.258,228,
2.26,228,
2.262,228,
2.264,229,
2.266,228,
2.268,229,
2.27,228,
2.272,229,
2.274,229,
2.276,228,
2.278,228,
2.28,228,
2.282,228,
2.284,229,
2.286,228,
2.288,228,
2.29,228,
2.292,229,
2.294,229,
2.296,228,
2.298,228,
2.3,227,
2.302,227,
2.304,229,
2.306,228,
2.308,229,
2.31,228,
2.312,227,
2.314,227,
2.316,228,
2.318,228,
2.32,228,
2.322,228,
2.324,227,
2.326,228,
2.328,228,
2.33,229,
2.332,228,
2.334,227,
2.336,227,
2.338,228,
2.34,228,
2.342,227,
2.344,229,
2.346,229,
2.348,228,
2.35,228,
2.352,228,
2.354,228,
2.356,228,
2.358,228,
2.36,228,
2.362,229,
2.364,227,
2.366,228,
2.368,228,
2.37,228,
2.372,229,
2.374,229,
2.376,228,
2.378,228,
2.38,227,
2.382,228,
2.384,228,
2.386,228,
2.388,228,
2.39,228,
2.392,228,
2.394,228,
2.396,228,
2.398,228,
2.4,228,
2.402,228,
2.404,228,
2.406,227,
2.408,228,
2.41,228,
2.412,229,
2.414,229,
2.416,228,
2.418,228,
2.42,228,
2.422,229,
2.424,228,
2.426,228,
2.428,228,
2.43,228,
2.432,228,
2.434,229,
2.436,228,
2.438,228,
2.44,228,
2.442,228,
2.444,228,
2.446,228,
2.448,228,
2.45,229,
2.452,228,
2.454,230,
2.456,229,
2.458,228,
2.46,229,
2.462,228,
2.464,229,
2.466,228,
2.468,228,
2.47,228,
2.472,228,
2.474,227,
2.476,228,
2.478,228,
2.48,228,
2.482,227,
2.484,229,
2.486,228,
2.488,227,
2.49,228,
2.492,228,
2.494,228,
2.496,229,
2.498,228,
2.5,228,
2.502,228,
2.504,227,
2.506,228,
2.508,229,
2.51,228,
2.512,228,
2.514,229,
2.516,228,
2.518,228,
2.52,228,
2.522,228,
2.524,227,
2.526,228,
2.528,228,
2.53,228,
2.532,228,
2.534,228,
2.536,228,
2.538,228,
2.54,228,
2.542,228,
2.544,228,
2.546,228,
2.548,228,
2.55,228,
2.552,228,
2.554,228,
2.556,228,
2.558,228,
2.56,228,
2.562,228,
2.564,228,
2.566,229,
2.568,228,
2.57,228,
2.572,229,
2.574,229,
2.576,228,
2.578,228,
2.58,228,
2.582,228,
2.584,228,
2.586,227,
2.588,228,
2.59,228,
2.592,228,
2.594,229,
2.596,228,
2.598,228,
2.6,228,
2.602,228,
2.604,228,
2.606,228,
2.608,228,
2.61,228,
2.612,229,
2.614,228,
2.616,228,
2.618,228,
2.62,229,
2.622,228,
2.624,228,
2.626,229,
2.628,228,
2.63,229,
2.632,229,
2.634,228,
2.636,228,
2.638,228,
2.64,228,
2.642,228,
2.644,229,
2.646,228,
2.648,228,
2.65,228,
2.652,228,
2.654,228,
2.656,228,
2.658,228,
2.66,228,
2.662,228,
2.664,227,
2.666,228,
2.668,228,
2.67,228,
2.672,229,
2.674,229,
2.676,228,
2.678,227,
2.68,228,
2.682,227,
2.684,228,
2.686,228,
2.688,228,
2.69,228,
2.692,228,
2.694,228,
2.696,229,
2.698,228,
2.7,228,
2.702,228,
2.704,227,
2.706,229,
2.708,228,
2.71,228,
2.712,228,
2.714,229,
2.716,228,
2.718,228,
2.72,228,
2.722,227,
2.724,227,
2.726,228,
2.728,228,
2.73,229,
2.732,229,
2.734,229,
2.736,228,
2.738,228,
2.74,228,
2.742,228,
2.744,227,
2.746,228,
2.748,229,
2.75,228,
2.752,228,
2.754,228,
2.756,228,
2.758,228,
2.76,227,
2.762,228,
2.764,228,
2.766,228,
2.768,228,
2.77,228,
2.772,228,
2.774,228,
2.776,228,
2.778,228,
2.78,228,
2.782,228,
2.784,228,
2.786,228,
2.788,228,
2.79,228,
2.792,228,
2.794,228,
2.796,228,
2.798,228,
2.8,228,
2.802,228,
2.804,228,
2.806,228,
2.808,228,
2.81,228,
2.812,228,
2.814,228,
2.816,228,
2.818,228,
2.82,228,
2.822,228,
2.824,228,
2.826,228,
2.828,228,
2.83,228,
2.832,228,
2.834,228,
2.836,228,
2.838,228,
2.84,228,
2.842,228,
2.844,227,
2.846,228,
2.848,228,
2.85,228,
2.852,228,
2.854,228,
2.856,228,
2.858,228,
2.86,228,
2.862,227,
2.864,227,
2.866,228,
2.868,228,
2.87,228,
2.872,228,
2.874,229,
2.876,228,
2.878,228,
2.88,227,
2.882,227,
2.884,229,
2.886,228,
2.888,228,
2.89,228,
2.892,227,
2.894,228,
2.896,228,
2.898,228,
2.9,228,
2.902,227,
2.904,229,
2.906,228,
2.908,228,
2.91,228,
2.912,228,
2.914,228,
2.916,228,
2.918,228,
2.92,228,
2.922,228,
2.924,227,
2.926,228,
2.928,227,
2.93,228,
2.932,228,
2.934,228,
2.936,228,
2.938,228,
2.94,228,
2.942,228,
2.944,228,
2.946,228,
2.948,228,
2.95,228,
2.952,228,
2.954,228,
2.956,228,
2.958,228,
2.96,227,
2.962,228,
2.964,228,
2.966,228,
2.968,228,
2.97,228,
2.972,228,
2.974,228,
2.976,227,
2.978,228,
2.98,228,
2.982,228,
2.984,228,
2.986,228,
2.988,228,
2.99,228,
2.992,228,
2.994,228,
2.996,228,
2.998,228,
3.0,228,
3.002,229,
3.004,226,
3.006,228,
3.008,228,
3.01,228,
3.012,228,
3.014,228,
3.016,228,
3.018,228,
3.02,228,
3.022,228,
3.024,229,
3.026,228,
3.028,228,
3.03,228,
3.032,228,
3.034,227,
3.036,228,
3.038,228,
3.04,228,
3.042,228,
3.044,227,
3.046,228,
3.048,228,
3.05,228,
3.052,229,
3.054,229,
3.056,228,trial_1
3.058,228,
3.06,228,
3.062,228,
3.064,228,
3.066,229,
3.068,228,
3.07,228,
3.072,228,
3.074,228,
3.076,228,
3.078,228,
3.08,228,
3.082,228,
3.084,227,
3.086,228,
3.088,228,
3.09,228,
3.092,228,
3.094,228,
3.096,228,
3.098,228,
3.1,219,
3.102,209,
3.104,200,
3.106,190,
3.108,182,
3.11,173,
3.112,166,
3.114,159,
3.116,161,
3.118,178,
3.12,203,
3.122,228,
3.124,250,
3.126,268,
3.128,283,
3.13,295,
3.132,298,
3.134,288,
3.136,273,
3.138,257,
3.14,243,
3.142,229,
3.144,219,
3.146,207,
3.148,199,
3.15,206,
3.152,226,
3.154,249,
3.156,268,
3.158,285,
3.16,299,
3.162,310,
3.164,319,
3.166,314,
3.168,300,
3.17,283,
3.172,268,
3.174,252,
3.176,239,
3.178,226,
3.18,216,
3.182,209,
3.184,221,
3.186,243,
3.188,264,
3.19,283,
3.192,298,
3.194,310,
3.196,320,
3.198,326,
3.2,316,
3.202,299,
3.204,283,
3.206,267,
3.208,252,
3.21,239,
3.212,227,
3.214,216,
3.216,214,
3.218,231,
3.22,254,
3.222,274,
3.224,292,
3.226,304,
3.228,316,
3.23,325,
3.232,326,
3.234,313,
3.236,297,
3.238,279,
3.24,264,
3.242,250,
3.244,237,
3.246,225,
3.248,215,
3.25,221,
3.252,241,
3.254,263,
3.256,282,
3.258,297,
3.26,311,
3.262,320,
3.264,329,
3.266,324,
3.268,309,
3.27,293,
3.272,276,
3.274,260,
3.276,246,
3.278,234,
3.28,222,
3.282,216,
3.284,227,
3.286,249,
3.288,270,
3.29,288,
3.292,304,
3.294,315,
3.296,326,
3.298,331,
3.3,321,
3.302,304,
3.304,287,
3.306,271,
3.308,256,
3.31,243,
3.312,230,
3.314,220,
3.316,219,
3.318,235,
3.32,257,
3.322,278,
3.324,295,
3.326,308,
3.328,320,
3.33,329,
3.332,330,
3.334,317,
3.336,299,
3.338,283,
3.34,267,
3.342,253,
3.344,239,
3.346,227,
3.348,218,
3.35,223,
3.352,242,
3.354,265,
3.356,284,
3.358,300,
3.36,313,
3.362,323,
3.364,332,
3.366,327,
3.368,312,
3.37,295,
3.372,278,
3.374,263,
3.376,248,
3.378,236,
3.38,224,
3.382,217,
3.384,229,
3.386,250,
3.388,272,
3.39,290,
3.392,306,
3.394,317,
3.396,327,
3.398,333,
3.4,323,
3.402,306,
3.404,289,
3.406,273,
3.408,258,
3.41,244,
3.412,232,
3.414,220,
3.416,220,
3.418,236,
3.42,258,
3.422,279,
3.424,296,
3.426,310,
3.428,322,
3.43,330,
3.432,331,
3.434,318,
3.436,302,
3.438,284,
3.44,268,
3.442,253,
3.444,240,
3.446,228,
3.448,219,
3.45,225,
3.452,243,
3.454,266,
3.456,285,
3.458,301,
3.46,314,
3.462,325,
3.464,333,
3.466,329,
3.468,313,
3.47,296,
3.472,279,
3.474,264,
3.476,249,
3.478,236,
3.48,225,
3.482,218,
3.484,229,
3.486,252,
3.488,273,
3.49,292,
3.492,306,
3.494,318,
3.496,328,
3.498,334,
3.5,324,
3.502,307,
3.504,291,
3.506,274,
3.508,258,
3.51,245,
3.512,233,
3.514,222,
3.516,220,
3.518,236,
3.52,259,
3.522,280,
3.524,297,
3.526,311,
3.528,322,
3.53,331,
3.532,332,
3.534,319,
3.536,302,
3.538,285,
3.54,269,
3.542,254,
3.544,240,
3.546,229,
3.548,219,
3.55,224,
3.552,245,
3.554,266,
3.556,286,
3.558,302,
3.56,315,
3.562,326,
3.564,334,
3.566,328,
3.568,313,
3.57,296,
3.572,280,
3.574,264,
3.576,249,
3.578,237,
3.58,225,
3.582,218,
3.584,231,
3.586,252,
3.588,274,
3.59,292,
3.592,307,
3.594,319,
3.596,329,
3.598,334,
3.6,324,
3.602,308,
3.604,290,
3.606,274,
3.608,259,
3.61,245,
3.612,233,
3.614,221,
3.616,222,
3.618,237,
3.62,260,
3.622,280,
3.624,298,
3.626,311,
3.628,323,
3.63,331,
3.632,333,
3.634,320,
3.636,303,
3.638,285,
3.64,270,
3.642,254,
3.644,241,
3.646,229,
3.648,219,
3.65,225,
3.652,244,
3.654,267,
3.656,286,
3.658,303,
3.66,316,
3.662,325,
3.664,334,
3.666,330,
3.668,314,
3.67,297,
3.672,280,
3.674,265,
3.676,250,
3.678,237,
3.68,226,
3.682,218,
3.684,230,
3.686,253,
3.688,274,
3.69,292,
3.692,308,
3.694,320,
3.696,330,
3.698,335,
3.7,325,
3.702,308,
3.704,291,
3.706,274,
3.708,260,
3.71,246,
3.712,233,
3.714,222,
3.716,221,
3.718,237,
3.72,260,
3.722,281,
3.724,298,
3.726,312,
3.728,323,
3.73,332,
3.732,333,
3.734,320,
3.736,303,
3.738,285,
3.74,269,
3.742,254,
3.744,241,
3.746,231,
3.748,219,
3.75,226,
3.752,245,
3.754,268,
3.756,287,
3.758,303,
3.76,316,
3.762,326,
3.764,335,
3.766,329,
3.768,314,
3.77,298,
3.772,280,
3.774,265,
3.776,250,
3.778,237,
3.78,226,
3.782,219,
3.784,231,
3.786,253,
3.788,274,
3.79,292,
3.792,308,
3.794,320,
3.796,330,
3.798,335,
3.8,325,
3.802,309,
3.804,291,
3.806,275,
3.808,259,
3.81,246,
3.812,233,
3.814,222,
3.816,221,
3.818,237,
3.82,261,
3.822,281,
3.824,298,
3.826,312,
3.828,324,
3.83,333,
3.832,333,
3.834,321,
3.836,303,
3.838,285,
3.84,269,
3.842,256,
3.844,241,
3.846,229,
3.848,219,
3.85,225,
3.852,245,
3.854,268,
3.856,288,
3.858,304,
3.86,316,
3.862,326,
3.864,335,
3.866,329,
3.868,314,
3.87,297,
3.872,280,
3.874,265,
3.876,250,
3.878,238,
3.88,226,
3.882,219,
3.884,231,
3.886,252,
3.888,275,
3.89,293,
3.892,308,
3.894,320,
3.896,330,
3.898,335,
3.9,325,
3.902,309,
3.904,292,
3.906,275,
3.908,260,
3.91,246,
3.912,233,
3.914,223,
3.916,222,
3.918,238,
3.92,260,
3.922,281,
3.924,298,
3.926,312,
3.928,324,
3.93,333,
3.932,334,
3.934,320,
3.936,304,
3.938,286,
3.94,269,
3.942,255,
3.944,241,
3.946,229,
3.948,220,
3.95,225,
3.952,245,
3.954,268,
3.956,287,
3.958,304,
3.96,317,
3.962,327,
3.964,336,
3.966,329,
3.968,315,
3.97,298,
3.972,280,
3.974,265,
3.976,250,
3.978,237,
3.98,226,
3.982,220,
3.984,231,
