
4120,123
6120,123
8120,124
10120,122
12120,122
14120,121
16120,121
18120,122
20120,121
22120,121
24120,121
26120,121
28120,121
30120,121
32120,121
34120,121
36120,120
38120,121
40120,121
42120,121
44120,122
46120,121
48120,122
50120,121
52120,122
54120,121
56120,121
58120,121
60120,122
62120,123
64120,122
66120,122
68120,123
70120,123
72120,122
74120,123
76120,123
78120,123
80120,123
82120,124
84120,124
86120,124
88120,123
90120,124
92120,124
94120,124
96120,124
98120,125
100120,125
102120,125
104120,125
106120,125
108120,127
110120,126
112120,127
114120,127
116120,126
118120,127
120120,127
122120,128
124120,128
126120,129
128120,128
130120,129
132120,129
134120,130
136120,130
138120,130
140120,130
142120,131
144120,130
146120,132
148120,132
150120,133
152120,132
154120,132
156120,132
158120,131
160120,133
162120,133
164120,133
166120,133
168120,133
170120,134
172120,134
174120,134
176120,134
178120,134
180120,134
182120,134
184120,134
186120,135
188120,134
190120,134
192120,134
194120,134
196120,135
198120,134
200120,135
202120,135
204120,134
206120,135
208120,134
210120,134
212120,134
214120,134
216120,135
218120,133
220120,134
222120,134
224120,135
226120,135
228120,134
230120,134
232120,133
234120,133
236120,133
238120,132
240120,132
242120,134
244120,133
246120,133
248120,132
250120,133
252120,132
254120,132
256120,132
258120,132
260120,131
262120,132
264120,131
266120,131
268120,131
270120,131
272120,131
274120,130
276120,131
278120,129
280120,131
282120,131
284120,131
286120,130
288120,130
290120,130
292120,130
294120,130
296120,130
298120,129
300120,129
302120,129
304120,129
306120,129
308120,130
310120,128
312120,128
314120,127
316120,128
318120,126
320120,126
322120,125
324120,125
326120,125
328120,123
330120,122
332120,122
334120,122
336120,121
338120,121
340120,120
342120,120
344120,119
346120,117
348120,117
350120,117
352120,117
354120,116
356120,116
358120,116
360120,115
362120,115
364120,114
366120,114
368120,113
370120,113
372120,113
374120,113
376120,112
378120,111
380120,111
382120,111
384120,112
386120,111
388120,111
390120,110
392120,109
394120,109
396120,109
398120,108
400120,109
402120,109
404120,108
406120,108
408120,109
410120,108
412120,109
414120,108
416120,109
418120,107
420120,108
422120,108
424120,108
426120,108
428120,107
430120,108
432120,107
434120,108
436120,106
438120,106
440120,107
442120,106
444120,106
446120,105
448120,106
450120,104
452120,104
454120,104
456120,103
458120,101
460120,102
462120,101
464120,100
466120,99
468120,99
470120,99
472120,99
474120,98
476120,97
478120,96
480120,96
482120,96
484120,96
486120,95
488120,96
490120,94
492120,94
494120,94
496120,93
498120,94
500120,93
502120,93
504120,93
506120,92
508120,91
510120,91
512120,91
514120,91
516120,91
518120,90
520120,90
522120,90
524120,90
526120,89
528120,89
530120,89
532120,89
534120,88
536120,87
538120,88
540120,87
542120,86
544120,86
546120,86
548120,86
550120,86
552120,85
554120,84
556120,84
558120,84
560120,84
562120,84
564120,84
566120,83
568120,84
570120,83
572120,82
574120,82
576120,81
578120,82
580120,82
582120,81
584120,82
586120,81
588120,81
590120,81
592120,81
594120,80
596120,80
598120,80
600120,80
602120,80
604120,81
606120,81
608120,81
610120,81
612120,81
614120,81
616120,81
618120,81
620120,82
622120,82
624120,82
626120,83
628120,83
630120,83
632120,83
634120,83
636120,84
638120,85
640120,84
642120,85
644120,84
646120,86
648120,86
650120,86
652120,86
654120,86
656120,86
658120,87
660120,87
662120,88
664120,88
666120,89
668120,89
670120,89
672120,90
674120,89
676120,91
678120,91
680120,91
682120,92
684120,93
686120,93
688120,93
690120,94
692120,94
694120,95
696120,95
698120,96
700120,96
702120,98
704120,97
706120,98
708120,98
710120,99
712120,99
714120,99
716120,100
718120,100
720120,101
722120,102
724120,102
726120,103
728120,106
730120,104
732120,105
734120,104
736120,106
738120,106
740120,107
742120,108
744120,108
746120,108
748120,108
750120,109
752120,110
754120,111
756120,111
758120,111
760120,112
762120,112
764120,113
766120,113
768120,114
770120,114
772120,114
774120,115
776120,115
778120,114
780120,115
782120,116
784120,116
786120,116
788120,116
790120,116
792120,116
794120,116
796120,117
798120,116
800120,116
802120,116
804120,118
806120,117
808120,117
810120,116
812120,116
814120,116
816120,116
818120,116
820120,117
822120,117
824120,117
826120,117
828120,118
830120,117
832120,117
834120,119
836120,118
838120,118
840120,119
842120,118
844120,120
846120,120
848120,120
850120,120
852120,120
854120,120
856120,121
858120,121
860120,122
862120,122
864120,122
866120,123
868120,123
870120,123
872120,123
874120,124
876120,123
878120,125
880120,126
882120,125
884120,125
886120,125
888120,126
890120,128
892120,127
894120,128
896120,128
898120,128
900120,129
902120,129
904120,129
906120,129
908120,131
910120,131
912120,132
914120,130
916120,132
918120,131
920120,131
922120,132
924120,132
926120,131
928120,132
930120,132
932120,132
934120,132
936120,131
938120,132
940120,131
942120,130
944120,131
946120,131
948120,129
950120,128
952120,126
954120,126
956120,124
958120,123
960120,122
962120,122
964120,121
966120,120
968120,120
970120,120
972120,120
974120,120
976120,120
978120,119
980120,118
982120,117
984120,115
986120,112
988120,110
990120,108
992120,107
994120,107
996120,109
998120,114
1000120,119
1002120,124
1004120,130
1006120,136
1008120,143
1010120,146
1012120,146
1014120,143
1016120,139
1018120,134
1020120,128
1022120,123
1024120,118
1026120,116
1028120,118
1030120,127
1032120,137
1034120,150
1036120,160
1038120,171
1040120,181
1042120,189
1044120,193
1046120,190
1048120,183
1050120,176
1052120,168
1054120,158
1056120,150
1058120,143
1060120,140
1062120,143
1064120,153
1066120,164
1068120,176
1070120,187
1072120,198
1074120,206
1076120,212
1078120,213
1080120,209
1082120,201
1084120,191
1086120,180
1088120,172
1090120,162
1092120,155
1094120,151
1096120,155
1098120,164
1100120,175
1102120,185
1104120,195
1106120,204
1108120,212
1110120,217
1112120,217
1114120,212
1116120,204
1118120,194
1120120,184
1122120,174
1124120,165
1126120,159
1128120,155
1130120,159
1132120,168
1134120,179
1136120,189
1138120,197
1140120,205
1142120,213
1144120,218
1146120,217
1148120,212
1150120,202
1152120,193
1154120,182
1156120,173
1158120,165
1160120,158
1162120,156
1164120,161
1166120,171
1168120,181
1170120,192
1172120,201
1174120,210
1176120,218
1178120,223
1180120,221
1182120,213
1184120,204
1186120,194
1188120,183
1190120,174
1192120,165
1194120,159
1196120,159
1198120,169
1200120,180
1202120,193
1204120,204
1206120,215
1208120,224
1210120,232
1212120,235
1214120,230
1216120,220
1218120,209
1220120,198
1222120,188
1224120,177
1226120,169
1228120,163
1230120,169
1232120,181
1234120,195
1236120,208
1238120,220
1240120,231
1242120,240
1244120,246
1246120,245
1248120,236
1250120,226
1252120,214
1254120,201
1256120,190
1258120,180
1260120,171
1262120,170
1264120,180
1266120,193
1268120,206
1270120,219
1272120,231
1274120,240
1276120,249
1278120,254
1280120,249
1282120,239
1284120,227
1286120,215
1288120,203
1290120,191
1292120,181
1294120,173
1296120,176
1298120,188
1300120,202
1302120,216
1304120,229
1306120,239
1308120,250
1310120,258
1312120,259
1314120,251
1316120,240
1318120,227
1320120,215
1322120,202
1324120,191
1326120,181
1328120,176
1330120,184
1332120,197
1334120,210
1336120,225
1338120,237
1340120,250
1342120,258
1344120,265
1346120,262
1348120,252
1350120,240
1352120,227
1354120,213
1356120,201
1358120,189
1360120,179
1362120,179
1364120,190
1366120,204
1368120,219
1370120,233
1372120,244
1374120,254
1376120,264
1378120,268
1380120,262
1382120,250
1384120,238
1386120,224
1388120,211
1390120,199
1392120,188
1394120,179
1396120,184
1398120,196
1400120,211
1402120,225
1404120,239
1406120,249
1408120,260
1410120,268
1412120,268
1414120,260
1416120,247
1418120,234
1420120,221
1422120,208
1424120,197
1426120,185
1428120,180
1430120,188
1432120,202
1434120,216
1436120,230
1438120,242
1440120,253
1442120,263
1444120,271
1446120,266
1448120,256
1450120,243
1452120,230
1454120,216
1456120,204
1458120,192
1460120,183
1462120,181
1464120,192
1466120,207
1468120,221
1470120,234
1472120,246
1474120,256
1476120,266
1478120,270
1480120,264
1482120,252
1484120,240
1486120,226
1488120,212
1490120,200
1492120,188
1494120,179
1496120,184
1498120,196
1500120,211
1502120,225
1504120,238
1506120,249
1508120,260
1510120,269
1512120,269
1514120,260
1516120,248
1518120,236
1520120,221
1522120,208
1524120,196
1526120,185
1528120,179
1530120,187
1532120,202
1534120,216
1536120,231
1538120,243
1540120,254
1542120,264
1544120,271
1546120,267
1548120,256
1550120,244
1552120,230
1554120,217
1556120,204
1558120,192
1560120,181
1562120,182
1564120,193
1566120,207
1568120,221
1570120,235
1572120,246
1574120,258
1576120,267
1578120,271
1580120,264
1582120,253
1584120,240
1586120,225
1588120,212
1590120,200
1592120,188
1594120,179
1596120,184
1598120,197
1600120,212
1602120,226
1604120,239
1606120,251
1608120,260
1610120,269
1612120,269
1614120,262
1616120,248
1618120,235
1620120,221
1622120,210
1624120,196
1626120,185
1628120,180
1630120,188
1632120,203
1634120,217
1636120,232
1638120,243
1640120,254
1642120,264
1644120,272
1646120,268
1648120,258
1650120,245
1652120,231
1654120,218
1656120,205
1658120,193
1660120,182
1662120,182
1664120,194
1666120,208
1668120,222
1670120,235
1672120,247
1674120,259
1676120,267
1678120,271
1680120,266
1682120,253
1684120,240
1686120,226
1688120,213
1690120,200
1692120,189
1694120,180
1696120,184
1698120,198
1700120,213
1702120,226
1704120,239
1706120,251
1708120,261
1710120,270
1712120,270
1714120,262
1716120,249
1718120,235
1720120,222
1722120,209
1724120,198
1726120,186
1728120,180
1730120,189
1732120,203
1734120,217
1736120,232
1738120,244
1740120,255
1742120,265
1744120,272
1746120,268
1748120,258
1750120,245
1752120,231
1754120,217
1756120,204
1758120,193
1760120,183
1762120,182
1764120,193
1766120,207
1768120,222
1770120,235
1772120,247
1774120,258
1776120,268
1778120,272
1780120,265
1782120,253
1784120,240
1786120,226
1788120,213
1790120,201
1792120,189
1794120,180
1796120,184
1798120,198
1800120,212
1802120,226
1804120,239
1806120,250
1808120,261
1810120,270
1812120,270
1814120,261
1816120,249
1818120,235
1820120,222
1822120,210
1824120,196
1826120,186
1828120,180
1830120,188
1832120,204
1834120,218
1836120,231
1838120,243
1840120,255
1842120,264
1844120,272
1846120,269
1848120,258
1850120,245
1852120,232
1854120,217
1856120,206
1858120,194
1860120,183
1862120,182
1864120,193
1866120,208
1868120,222
1870120,235
1872120,248
1874120,258
1876120,268
1878120,272
1880120,266
1882120,254
1884120,241
1886120,227
1888120,214
1890120,202
1892120,190
1894120,181
1896120,185
1898120,198
1900120,213
1902120,227
1904120,240
1906120,251
1908120,261
1910120,271
1912120,270
1914120,262
1916120,249
1918120,236
1920120,222
1922120,210
1924120,197
1926120,186
1928120,180
1930120,189
1932120,202
1934120,217
1936120,231
1938120,243
1940120,255
1942120,264
1944120,272
1946120,268
1948120,258
1950120,245
1952120,231
1954120,218
1956120,205
1958120,193
1960120,182
1962120,182
1964120,194
1966120,208
1968120,222
1970120,235
1972120,247
1974120,258
1976120,268
1978120,272
1980120,265
1982120,254
1984120,241
1986120,227
1988120,214
1990120,201
1992120,190
1994120,181
1996120,186
1998120,198
2000120,214
2002120,227
2004120,241
2006120,252
2008120,262
2010120,270
2012120,270
2014120,262
2016120,249
2018120,236
2020120,223
2022120,209
2024120,198
2026120,186
2028120,181
2030120,189
2032120,203
2034120,217
2036120,231
2038120,244
2040120,254
2042120,264
2044120,271
2046120,268
2048120,258
2050120,246
2052120,232
2054120,218
2056120,205
2058120,193
2060120,183
2062120,182
2064120,194
2066120,207
2068120,222
2070120,236
2072120,247
2074120,258
2076120,267
2078120,272
2080120,265
2082120,254
2084120,241
2086120,227
2088120,214
2090120,202
2092120,190
2094120,181
2096120,185
2098120,198
2100120,213
2102120,228
2104120,240
2106120,251
2108120,262
2110120,271
2112120,272
2114120,263
2116120,250
2118120,237
2120120,223
2122120,210
2124120,199
2126120,187
2128120,181
2130120,189
2132120,203
2134120,218
2136120,231
2138120,244
2140120,255
2142120,265
2144120,273
2146120,269
2148120,259
2150120,245
2152120,232
2154120,218
2156120,205
2158120,194
2160120,184
2162120,183
2164120,193
2166120,209
2168120,222
2170120,236
2172120,248
2174120,259
2176120,269
2178120,273
2180120,267
2182120,255
2184120,241
2186120,229
2188120,215
2190120,202
2192120,190
2194120,181
2196120,185
2198120,199
2200120,213
2202120,227
2204120,240
2206120,252
2208120,262
2210120,271
2212120,272
2214120,263
2216120,251
2218120,237
2220120,224
2222120,211
2224120,199
2226120,188
2228120,182
2230120,190
2232120,204
2234120,218
2236120,233
2238120,244
2240120,256
2242120,266
2244120,272
2246120,269
2248120,260
2250120,246
2252120,233
2254120,219
2256120,206
2258120,194
2260120,184
2262120,182
2264120,195
2266120,209
2268120,224
2270120,236
2272120,249
2274120,259
2276120,269
2278120,273
2280120,266
2282120,256
2284120,242
2286120,228
2288120,215
2290120,202
2292120,191
2294120,181
2296120,185
2298120,199
2300120,214
2302120,228
2304120,240
2306120,252
2308120,263
2310120,272
2312120,272
2314120,263
2316120,252
2318120,238
2320120,224
2322120,211
2324120,199
2326120,187
2328120,182
2330120,189
2332120,204
2334120,218
2336120,232
2338120,244
2340120,256
2342120,266
2344120,274
2346120,269
2348120,260
2350120,247
2352120,233
2354120,220
2356120,206
2358120,195
2360120,184
2362120,183
2364120,195
2366120,208
2368120,223
2370120,237
2372120,249
2374120,259
2376120,269
2378120,273
2380120,267
2382120,256
2384120,243
2386120,230
2388120,216
2390120,203
2392120,191
2394120,182
2396120,186
2398120,199
2400120,214
2402120,229
2404120,242
2406120,252
2408120,262
2410120,272
2412120,272
2414120,264
2416120,251
2418120,238
2420120,225
2422120,211
2424120,199
2426120,188
2428120,182
2430120,190
2432120,204
2434120,218
2436120,233
2438120,245
2440120,256
2442120,266
2444120,273
