Time (s from start),LDR Value,Marker
35.128,232,
35.13,232,
35.132,232,
35.134,233,
35.136,233,
35.138,233,
35.14,233,
35.142,233,
35.144,233,
35.146,232,
35.148,232,
35.15,232,
35.152,232,
35.154,232,
35.156,232,
35.158,233,
35.16,233,
35.162,233,
35.164,233,
35.166,233,
35.168,232,
35.17,232,
35.172,233,
35.174,232,
35.176,232,
35.178,233,
35.18,233,
35.182,232,
35.184,232,
35.186,232,
35.188,232,
35.19,232,
35.192,232,
35.194,232,
35.196,232,
35.198,232,
35.2,234,
35.202,232,
35.204,233,
35.206,232,
35.208,232,
35.21,232,
35.212,232,
35.214,232,
35.216,232,
35.218,233,
35.22,232,
35.222,232,
35.224,232,
35.226,232,
35.228,232,
35.23,232,
35.232,232,
35.234,233,
35.236,232,
35.238,233,
35.24,233,
35.242,233,
35.244,233,
35.246,232,
35.248,232,
35.25,232,
35.252,232,
35.254,232,
35.256,233,
35.258,233,
35.26,233,
35.262,233,
35.264,233,
35.266,232,
35.268,232,
35.27,232,
35.272,233,
35.274,232,
35.276,233,
35.278,233,
35.28,232,
35.282,232,
35.284,232,
35.286,232,
35.288,232,
35.29,232,
35.292,232,
35.294,232,
35.296,233,
35.298,233,
35.3,233,
35.302,233,
35.304,232,
35.306,233,
35.308,232,
35.31,232,
35.312,232,
35.314,233,
35.316,233,
35.318,233,
35.32,232,
35.322,232,
35.324,232,
35.326,232,
35.328,232,
35.33,232,
35.332,232,
35.334,233,
35.336,233,
35.338,233,
35.34,233,
35.342,232,
35.344,232,
35.346,232,
35.348,232,
35.35,233,
35.352,232,
35.354,233,
35.356,232,
35.358,232,
35.36,232,
35.362,232,
35.364,233,
35.366,232,
35.368,233,
35.37,232,
35.372,233,
35.374,233,
35.376,233,
35.378,234,
35.38,233,
35.382,233,
35.384,232,
35.386,232,
35.388,233,
35.39,232,
35.392,233,
35.394,233,
35.396,233,
35.398,232,
35.4,234,
35.402,233,
35.404,233,
35.406,232,
35.408,232,
35.41,232,
35.412,233,
35.414,233,
35.416,232,
35.418,232,
35.42,232,
35.422,232,
35.424,233,
35.426,232,
35.428,232,
35.43,232,
35.432,232,
35.434,232,
35.436,233,
35.438,233,
35.44,233,
35.442,233,
35.444,232,
35.446,233,
35.448,233,
35.45,233,
35.452,232,
35.454,232,
35.456,232,
35.458,232,
35.46,232,
35.462,232,
35.464,232,
35.466,233,
35.468,232,
35.47,233,
35.472,232,
35.474,232,
35.476,232,
35.478,232,
35.48,233,
35.482,233,
35.484,232,
35.486,232,
35.488,233,
35.49,232,
35.492,232,
35.494,232,
35.496,233,
35.498,233,
35.5,233,
35.502,233,
35.504,233,
35.506,233,
35.508,232,
35.51,232,
35.512,232,
35.514,233,
35.516,232,
35.518,233,
35.52,232,
35.522,233,
35.524,232,
35.526,233,
35.528,233,
35.53,232,
35.532,232,
35.534,232,
35.536,233,
35.538,233,
35.54,232,
35.542,232,
35.544,232,
35.546,232,
35.548,233,
35.55,232,
35.552,232,
35.554,232,
35.556,232,
35.558,232,
35.56,233,
35.562,233,
35.564,232,
35.566,232,
35.568,232,
35.57,232,
35.572,233,
35.574,233,
35.576,232,
35.578,232,
35.58,233,
35.582,232,
35.584,232,
35.586,232,
35.588,232,
35.59,232,
35.592,232,
35.594,233,
35.596,232,
35.598,232,
35.6,232,
35.602,232,
35.604,233,
35.606,232,
35.608,233,
35.61,232,
35.612,232,
35.614,233,
35.616,232,
35.618,232,
35.62,232,
35.622,232,
35.624,233,
35.626,232,
35.628,232,
35.63,233,
35.632,233,
35.634,233,
35.636,233,
35.638,233,
35.64,235,
35.642,232,
35.644,232,
35.646,233,
35.648,232,
35.65,232,
35.652,233,
35.654,232,
35.656,232,
35.658,233,
35.66,233,
35.662,233,
35.664,232,
35.666,233,
35.668,232,
35.67,232,
35.672,233,
35.674,233,
35.676,232,
35.678,233,
35.68,232,
35.682,233,
35.684,232,
35.686,232,
35.688,232,
35.69,232,
35.692,232,
35.694,233,
35.696,232,
35.698,233,
35.7,233,
35.702,233,
35.704,233,
35.706,232,
35.708,233,
35.71,232,
35.712,233,
35.714,233,
35.716,232,
35.718,232,
35.72,232,
35.722,232,
35.724,232,
35.726,233,
35.728,233,
35.73,232,
35.732,232,
35.734,233,
35.736,233,
35.738,233,
35.74,234,
35.742,233,
35.744,233,
35.746,232,
35.748,232,
35.75,233,
35.752,233,
35.754,233,
35.756,233,
35.758,232,
35.76,232,
35.762,232,
35.764,232,
35.766,233,
35.768,232,
35.77,233,
35.772,233,
35.774,233,trial_6
35.776,233,
35.778,233,
35.78,232,
35.782,232,
35.784,232,
35.786,232,
35.788,232,
35.79,232,
35.792,232,
35.794,232,
35.796,232,
35.798,233,
35.8,233,
35.802,233,
35.804,233,
35.806,233,
35.808,232,
35.81,232,
35.812,232,
35.814,233,
35.816,232,
35.818,233,
35.82,233,
35.822,223,
35.824,208,
35.826,193,
35.828,181,
35.83,170,
35.832,161,
35.834,153,
35.836,146,
35.838,140,
35.84,142,
35.842,170,
35.844,208,
35.846,242,
35.848,269,
35.85,291,
35.852,308,
35.854,321,
35.856,309,
35.858,285,
35.86,261,
35.862,240,
35.864,222,
35.866,207,
35.868,195,
35.87,183,
35.872,173,
35.874,165,
35.876,157,
35.878,151,
35.88,144,
35.882,138,
35.884,133,
35.886,128,
35.888,123,
35.89,125,
35.892,150,
35.894,189,
35.896,225,
35.898,254,
35.9,278,
35.902,297,
35.904,310,
35.906,300,
35.908,276,
35.91,253,
35.912,233,
35.914,215,
35.916,201,
35.918,189,
35.92,178,
35.922,170,
35.924,180,
35.926,212,
35.928,246,
35.93,274,
35.932,296,
35.934,314,
35.936,328,
35.938,333,
35.94,314,
35.942,289,
35.944,264,
35.946,243,
35.948,226,
35.95,212,
35.952,199,
35.954,188,
35.956,182,
35.958,201,
35.96,235,
35.962,268,
35.964,292,
35.966,312,
35.968,327,
35.97,340,
35.972,336,
35.974,312,
35.976,287,
35.978,263,
35.98,244,
35.982,227,
35.984,213,
35.986,200,
35.988,189,
35.99,190,
35.992,217,
35.994,251,
35.996,281,
35.998,304,
36.0,322,
36.002,336,
36.004,346,
36.006,332,
36.008,306,
36.01,282,
36.012,259,
36.014,241,
36.016,225,
36.018,211,
36.02,200,
36.022,190,
36.024,199,
36.026,231,
36.028,264,
36.03,291,
36.032,312,
36.034,329,
36.036,342,
36.038,346,
36.04,327,
36.042,301,
36.044,276,
36.046,255,
36.048,237,
36.05,221,
36.052,208,
36.054,197,
36.056,191,
36.058,210,
36.06,245,
36.062,276,
36.064,302,
36.066,320,
36.068,336,
36.07,348,
36.072,343,
36.074,319,
36.076,294,
36.078,270,
36.08,250,
36.082,233,
36.084,218,
36.086,205,
36.088,194,
36.09,194,
36.092,223,
36.094,257,
36.096,286,
36.098,310,
36.1,328,
36.102,341,
36.104,351,
36.106,338,
36.108,312,
36.11,286,
36.112,265,
36.114,244,
36.116,229,
36.118,215,
36.12,203,
36.122,193,
36.124,203,
36.126,235,
36.128,269,
36.13,296,
36.132,317,
36.134,333,
36.136,346,
36.138,350,
36.14,331,
36.142,304,
36.144,280,
36.146,259,
36.148,240,
36.15,225,
36.152,211,
36.154,200,
36.156,194,
36.158,214,
36.16,248,
36.162,280,
36.164,305,
36.166,324,
36.168,339,
36.17,351,
36.172,347,
36.174,323,
36.176,297,
36.178,273,
36.18,254,
36.182,236,
36.184,221,
36.186,208,
36.188,197,
36.19,198,
36.192,225,
36.194,260,
36.196,290,
36.198,313,
36.2,330,
36.202,344,
36.204,354,
36.206,341,
36.208,315,
36.21,289,
36.212,267,
36.214,247,
36.216,231,
36.218,217,
36.22,205,
36.222,196,
36.224,205,
36.226,238,
36.228,272,
36.23,298,
36.232,319,
36.234,336,
36.236,349,
36.238,352,
36.24,333,
36.242,307,
36.244,282,
36.246,260,
36.248,242,
36.25,226,
36.252,213,
36.254,201,
36.256,196,
36.258,216,
36.26,250,
36.262,282,
36.264,307,
36.266,326,
36.268,341,
36.27,353,
36.272,349,
36.274,326,
36.276,299,
36.278,275,
36.28,255,
36.282,238,
36.284,222,
36.286,210,
36.288,199,
36.29,199,
36.292,228,
36.294,262,
36.296,292,
36.298,315,
36.3,333,
36.302,346,
36.304,356,
36.306,343,
36.308,317,
36.31,291,
36.312,270,
36.314,249,
36.316,233,
36.318,219,
36.32,206,
36.322,198,
36.324,206,
36.326,239,
36.328,273,
36.33,300,
36.332,322,
36.334,337,
36.336,351,
36.338,355,
36.34,335,
36.342,308,
36.344,283,
36.346,262,
36.348,244,
36.35,228,
36.352,214,
36.354,203,
36.356,196,
36.358,217,
36.36,251,
36.362,284,
36.364,308,
36.366,327,
36.368,343,
36.37,354,
36.372,350,
36.374,326,
36.376,300,
36.378,276,
36.38,256,
36.382,238,
36.384,224,
36.386,211,
36.388,200,
36.39,200,
36.392,228,
36.394,264,
36.396,293,
36.398,316,
36.4,333,
36.402,347,
36.404,357,
36.406,343,
36.408,318,
36.41,292,
36.412,270,
36.414,250,
36.416,234,
36.418,220,
36.42,207,
36.422,197,
36.424,208,
36.426,240,
36.428,274,
36.43,301,
36.432,323,
36.434,339,
36.436,352,
36.438,356,
36.44,336,
36.442,310,
36.444,285,
36.446,263,
36.448,244,
36.45,229,
36.452,216,
36.454,204,
36.456,197,
36.458,218,
36.46,253,
36.462,285,
36.464,309,
36.466,329,
36.468,344,
36.47,356,
36.472,351,
36.474,328,
36.476,301,
36.478,277,
36.48,257,
36.482,239,
36.484,224,
36.486,212,
36.488,200,
36.49,200,
36.492,229,
36.494,264,
36.496,294,
36.498,317,
36.5,335,
36.502,349,
36.504,358,
36.506,345,
36.508,319,
36.51,293,
36.512,271,
36.514,251,
36.516,234,
36.518,220,
36.52,208,
36.522,198,
36.524,208,
36.526,241,
36.528,275,
36.53,302,
36.532,324,
36.534,340,
36.536,353,
36.538,357,
36.54,337,
36.542,310,
36.544,285,
36.546,264,
36.548,245,
36.55,229,
36.552,215,
36.554,204,
36.556,198,
36.558,218,
36.56,254,
36.562,286,
36.564,311,
36.566,330,
36.568,345,
36.57,357,
36.572,353,
36.574,329,
36.576,302,
36.578,279,
36.58,257,
36.582,241,
36.584,226,
36.586,212,
36.588,201,
36.59,201,
36.592,230,
36.594,266,
36.596,295,
36.598,318,
36.6,336,
36.602,349,
36.604,361,
36.606,372,
36.608,380,
36.61,389,
36.612,395,
36.614,400,
36.616,405,
36.618,409,
36.62,413,
36.622,404,
36.624,377,
36.626,346,
36.628,319,
36.63,295,
36.632,275,
36.634,258,
36.636,242,
36.638,230,
36.64,227,
36.642,247,
36.644,277,
36.646,303,
36.648,323,
36.65,340,
36.652,352,
36.654,361,
36.656,347,
36.658,323,
36.66,297,
36.662,275,
36.664,256,
36.666,239,
36.668,224,
36.67,213,
36.672,202,
36.674,209,
36.676,238,
36.678,270,
36.68,297,
36.682,317,
36.684,333,
36.686,346,
36.688,350,
36.69,332,
36.692,306,
36.694,281,
36.696,261,
36.698,244,
36.7,228,
36.702,215,
36.704,203,
36.706,197,
36.708,212,
36.71,245,
36.712,275,
36.714,301,
36.716,320,
36.718,336,
36.72,348,
36.722,344,
36.724,321,
36.726,295,
36.728,272,
36.73,253,
36.732,235,
36.734,222,
36.736,209,
36.738,198,
36.74,198,
36.742,222,
36.744,255,
36.746,284,
36.748,307,
36.75,325,
36.752,340,
36.754,349,
36.756,337,
36.758,312,
36.76,286,
36.762,265,
36.764,247,
36.766,230,
36.768,216,
36.77,204,
36.772,194,
36.774,203,
36.776,233,
36.778,266,
36.78,293,
36.782,314,
36.784,331,
36.786,344,
36.788,348,
36.79,330,
36.792,304,
36.794,279,
36.796,259,
36.798,240,
36.8,225,
36.802,213,
36.804,201,
36.806,194,
36.808,212,
36.81,243,
36.812,276,
36.814,301,
36.816,321,
36.818,336,
36.82,348,
36.822,344,
36.824,322,
36.826,296,
36.828,272,
36.83,252,
36.832,236,
36.834,220,
36.836,208,
36.838,197,
36.84,198,
36.842,222,
36.844,256,
36.846,286,
36.848,309,
36.85,327,
36.852,341,
36.854,351,
36.856,338,
36.858,314,
36.86,288,
36.862,266,
36.864,247,
36.866,231,
36.868,217,
36.87,204,
36.872,195,
36.874,203,
36.876,234,
36.878,268,
36.88,295,
36.882,315,
36.884,332,
36.886,346,
36.888,350,
36.89,330,
36.892,305,
36.894,281,
36.896,259,
36.898,242,
36.9,226,
36.902,213,
36.904,202,
36.906,195,
36.908,212,
36.91,246,
36.912,277,
36.914,304,
36.916,322,
36.918,338,
36.92,350,
36.922,347,
36.924,323,
36.926,297,
36.928,274,
36.93,254,
36.932,236,
36.934,222,
36.936,209,
36.938,199,
36.94,198,
36.942,224,
36.944,259,
36.946,288,
36.948,311,
36.95,328,
36.952,343,
36.954,353,
36.956,340,
36.958,315,
36.96,290,
36.962,267,
36.964,248,
36.966,232,
36.968,217,
36.97,205,
36.972,196,
36.974,204,
36.976,236,
36.978,269,
36.98,297,
36.982,318,
36.984,334,
36.986,347,
36.988,351,
36.99,333,
36.992,307,
36.994,281,
36.996,261,
36.998,243,
37.0,228,
37.002,213,
37.004,202,
37.006,196,
37.008,214,
37.01,248,
37.012,281,
37.014,305,
37.016,325,
37.018,340,
37.02,352,
37.022,348,
37.024,325,
37.026,298,
37.028,275,
37.03,254,
37.032,238,
37.034,223,
37.036,210,
37.038,199,
37.04,199,
37.042,225,
37.044,260,
37.046,290,
37.048,312,
37.05,330,
37.052,344,
37.054,355,
37.056,342,
37.058,317,
37.06,291,
37.062,269,
37.064,249,
37.066,233,
37.068,219,
37.07,206,
37.072,196,
37.074,205,
37.076,237,
37.078,271,
37.08,299,
37.082,319,
37.084,336,
37.086,349,
37.088,354,
37.09,334,
37.092,308,
37.094,283,
37.096,262,
37.098,245,
37.1,228,
37.102,215,
37.104,203,
37.106,197,
37.108,214,
37.11,249,
37.112,282,
37.114,306,
37.116,326,
37.118,341,
37.12,353,
37.122,349,
37.124,326,
37.126,299,
37.128,276,
37.13,256,
37.132,239,
37.134,224,
37.136,211,
37.138,200,
37.14,199,
37.142,227,
37.144,261,
37.146,291,
37.148,314,
37.15,332,
37.152,345,
37.154,356,
37.156,343,
37.158,318,
37.16,291,
37.162,269,
37.164,250,
37.166,234,
37.168,219,
37.17,207,
37.172,198,
37.174,207,
37.176,238,
37.178,272,
37.18,300,
37.182,321,
37.184,337,
37.186,350,
37.188,355,
37.19,336,
37.192,309,
37.194,284,
37.196,263,
37.198,245,
37.2,228,
37.202,215,
37.204,203,
37.206,197,
37.208,216,
37.21,250,
37.212,282,
37.214,308,
37.216,327,
37.218,343,
37.22,355,
37.222,351,
37.224,328,
37.226,301,
37.228,277,
37.23,257,
37.232,239,
37.234,225,
37.236,212,
37.238,201,
37.24,201,
37.242,227,
37.244,262,
37.246,292,
37.248,315,
37.25,333,
37.252,347,
37.254,357,
37.256,344,
37.258,318,
37.26,293,
37.262,270,
37.264,251,
37.266,235,
37.268,220,
37.27,208,
37.272,198,
37.274,207,
37.276,239,
37.278,273,
37.28,301,
37.282,322,
37.284,338,
37.286,351,
37.288,356,
37.29,337,end_6
37.292,311,
37.294,285,
37.296,264,
37.298,246,
37.3,230,
37.302,216,
37.304,205,
37.306,197,
37.308,216,
37.31,252,
37.312,283,
37.314,309,
37.316,328,
37.318,343,
37.32,355,
37.322,352,
37.324,329,
37.326,302,
37.328,278,
37.33,257,
37.332,239,
37.334,225,
37.336,213,
37.338,201,
37.34,192,
37.342,184,
37.344,177,
37.346,173,
37.348,171,
37.35,173,
37.352,175,
37.354,180,
37.356,183,
37.358,187,
37.36,190,
37.362,193,
37.364,195,
37.366,197,
37.368,199,
37.37,200,
37.372,203,
37.374,207,
37.376,210,
37.378,214,
37.38,217,
37.382,221,
37.384,223,
37.386,225,
37.388,227,
37.39,227,
37.392,228,
37.394,227,
37.396,227,
37.398,227,
37.4,226,
37.402,225,
37.404,225,
37.406,226,
37.408,227,
37.41,229,
37.412,232,
37.414,233,
37.416,234,
37.418,235,
37.42,236,
37.422,238,
37.424,236,
37.426,236,
37.428,234,
37.43,234,
37.432,233,
37.434,232,
37.436,232,
37.438,231,
37.44,232,
37.442,232,
37.444,234,
37.446,235,
37.448,236,
37.45,237,
37.452,237,
37.454,239,
37.456,238,
37.458,237,
37.46,237,
37.462,236,
37.464,235,
37.466,233,
37.468,233,
37.47,232,
37.472,232,
37.474,233,
37.476,234,
37.478,235,
37.48,236,
37.482,237,
37.484,237,
37.486,238,
37.488,238,
37.49,238,
37.492,238,
37.494,235,
37.496,235,
37.498,235,
37.5,234,
37.502,233,
37.504,232,
37.506,232,
37.508,233,
37.51,234,
37.512,234,
37.514,236,
37.516,236,
37.518,237,
37.52,238,
37.522,238,
37.524,237,
37.526,237,
37.528,235,
37.53,235,
37.532,234,
37.534,234,
37.536,233,
37.538,233,
37.54,233,
37.542,234,
37.544,234,
37.546,234,
37.548,235,
37.55,236,
37.552,237,
37.554,237,
37.556,237,
37.558,237,
37.56,236,
37.562,236,
37.564,234,
37.566,234,
37.568,233,
37.57,233,
37.572,233,
37.574,233,
37.576,233,
37.578,235,
37.58,235,
37.582,235,
37.584,236,
37.586,237,
37.588,237,
37.59,237,
37.592,236,
37.594,235,
37.596,234,
37.598,234,
37.6,234,
37.602,234,
37.604,233,
37.606,233,
37.608,233,
37.61,234,
37.612,234,
37.614,235,
37.616,236,
37.618,236,
37.62,237,
37.622,237,
37.624,237,
37.626,236,
37.628,235,
37.63,234,
37.632,233,
37.634,233,
37.636,233,
37.638,233,
37.64,233,
37.642,234,
37.644,234,
37.646,234,
37.648,235,
37.65,235,
37.652,235,
37.654,237,
37.656,236,
37.658,236,
37.66,235,
37.662,234,
37.664,234,
37.666,233,
37.668,233,
37.67,233,
37.672,232,
37.674,233,
37.676,234,
37.678,234,
37.68,235,
37.682,235,
37.684,236,
37.686,236,
37.688,236,
37.69,235,
37.692,234,
37.694,235,
37.696,234,
37.698,233,
37.7,234,
37.702,233,
37.704,233,
37.706,233,
37.708,233,
37.71,233,
37.712,234,
37.714,234,
37.716,235,
37.718,235,
37.72,235,
37.722,236,
37.724,235,
37.726,235,
37.728,234,
37.73,234,
37.732,234,
37.734,233,
37.736,233,
37.738,233,
37.74,233,
37.742,233,
37.744,235,
37.746,234,
37.748,235,
37.75,235,
37.752,235,
37.754,237,
37.756,235,
37.758,235,
37.76,235,
37.762,235,
37.764,234,
37.766,234,
37.768,233,
37.77,233,
37.772,233,
37.774,233,
37.776,234,
37.778,233,
37.78,234,
37.782,234,
37.784,234,
37.786,235,
37.788,236,
37.79,235,
37.792,235,
37.794,234,
37.796,234,
37.798,234,
37.8,234,
37.802,233,
37.804,233,
37.806,234,
37.808,233,
37.81,233,
37.812,233,
37.814,234,
37.816,235,
37.818,235,
37.82,235,
37.822,235,
37.824,235,
37.826,234,
37.828,234,
37.83,233,
37.832,233,
37.834,233,
37.836,233,
37.838,232,
37.84,233,
37.842,234,
37.844,233,
37.846,234,
37.848,234,
37.85,234,
37.852,234,
37.854,234,
37.856,236,
37.858,234,
37.86,234,
37.862,234,
37.864,234,
37.866,233,
37.868,232,
37.87,233,
37.872,232,
37.874,233,
37.876,233,
37.878,234,
37.88,234,
37.882,234,
37.884,234,
37.886,235,
37.888,235,
37.89,234,
37.892,234,
37.894,234,
37.896,233,
37.898,233,
37.9,233,
37.902,233,
37.904,233,
37.906,233,
37.908,233,
37.91,233,
37.912,234,
37.914,234,
37.916,234,
37.918,234,
37.92,234,
37.922,235,
37.924,235,
37.926,233,
37.928,234,
37.93,233,
37.932,234,
37.934,233,
37.936,233,
37.938,233,
37.94,233,
37.942,233,
37.944,233,
37.946,233,
37.948,234,
37.95,234,
37.952,235,
37.954,235,
37.956,235,
37.958,235,
37.96,234,
37.962,234,
37.964,234,
37.966,233,
37.968,233,
37.97,233,
37.972,233,
37.974,233,
37.976,233,
37.978,233,
37.98,234,
37.982,234,
37.984,235,
37.986,234,
37.988,234,
37.99,234,
37.992,234,
37.994,234,
37.996,234,
37.998,233,
38.0,233,
38.002,233,
38.004,233,
38.006,233,
38.008,233,
38.01,233,
38.012,233,
38.014,234,
38.016,234,
38.018,235,
38.02,235,
38.022,234,
38.024,234,
38.026,234,
38.028,234,
38.03,233,
38.032,234,
38.034,233,
38.036,233,
38.038,233,
38.04,233,
38.042,233,
38.044,233,
38.046,234,
38.048,234,
38.05,234,
38.052,235,
38.054,234,
38.056,234,
38.058,234,
38.06,234,
38.062,235,
38.064,233,
38.066,233,
38.068,233,
38.07,233,
38.072,233,
38.074,233,
38.076,233,
38.078,234,
38.08,234,
38.082,234,
38.084,234,
38.086,234,
38.088,234,
38.09,234,
38.092,234,
38.094,233,
38.096,233,
38.098,233,
38.1,234,
38.102,232,
38.104,233,
38.106,233,
38.108,233,
38.11,233,
38.112,233,
38.114,233,
38.116,234,
38.118,233,
38.12,234,
38.122,235,
38.124,234,
38.126,234,
38.128,233,
38.13,233,
38.132,233,
38.134,233,
38.136,233,
38.138,233,
38.14,233,
38.142,233,
38.144,233,
38.146,233,
38.148,233,
38.15,233,
38.152,234,
38.154,234,
38.156,233,
38.158,233,
38.16,233,
38.162,233,
38.164,233,
38.166,233,
38.168,233,
38.17,232,
38.172,233,
38.174,233,
38.176,233,
38.178,233,
38.18,233,
38.182,233,
38.184,234,
38.186,234,
38.188,234,
38.19,234,
38.192,233,
38.194,233,
38.196,233,
38.198,233,
38.2,233,
38.202,233,
38.204,233,
38.206,233,
38.208,233,
38.21,233,
38.212,233,
38.214,233,
38.216,234,
38.218,234,
38.22,234,
38.222,234,
38.224,234,
38.226,233,
38.228,233,
38.23,233,
38.232,234,
38.234,233,
38.236,233,
38.238,232,
38.24,233,
38.242,233,
38.244,233,
38.246,233,
38.248,233,
38.25,234,
38.252,233,
38.254,233,
38.256,234,
38.258,233,
38.26,233,
38.262,233,
38.264,233,
38.266,233,
38.268,233,
38.27,232,
38.272,232,
38.274,233,
38.276,233,
38.278,234,
38.28,233,
38.282,233,
38.284,234,
38.286,234,
38.288,234,
38.29,233,
38.292,233,
38.294,233,
38.296,233,
38.298,233,
38.3,233,
38.302,233,
38.304,233,
38.306,232,
38.308,233,
38.31,233,
38.312,234,
38.314,233,
38.316,233,
38.318,234,
38.32,234,
38.322,233,
38.324,234,
38.326,233,
38.328,233,
38.33,233,
38.332,233,
38.334,232,
38.336,232,
38.338,233,
38.34,233,
38.342,232,
38.344,233,
38.346,232,
38.348,233,
38.35,233,
38.352,234,
38.354,233,
38.356,234,
38.358,233,
38.36,233,
38.362,233,
38.364,233,
38.366,233,
38.368,233,
38.37,232,
38.372,233,
38.374,233,
38.376,233,
38.378,233,
38.38,234,
38.382,233,
38.384,233,
38.386,233,
38.388,233,
38.39,233,
38.392,233,
38.394,233,
38.396,233,
38.398,233,
38.4,234,
38.402,232,
38.404,233,
38.406,233,
38.408,233,
38.41,233,
38.412,233,
38.414,234,
38.416,234,
38.418,234,
38.42,233,
38.422,234,
38.424,233,
38.426,233,
38.428,233,
38.43,232,
38.432,233,
38.434,233,
38.436,233,
38.438,233,
38.44,233,
38.442,233,
38.444,233,
38.446,233,
38.448,233,
38.45,233,
38.452,233,
38.454,233,
38.456,233,
38.458,234,
38.46,233,
38.462,233,
38.464,233,
38.466,233,
38.468,233,
38.47,233,
38.472,233,
38.474,233,
38.476,233,
38.478,233,
38.48,233,
38.482,233,
38.484,233,
38.486,233,
38.488,234,
38.49,233,
38.492,233,
38.494,233,
38.496,233,
38.498,233,
38.5,234,
38.502,232,
38.504,232,
38.506,233,
38.508,233,
38.51,233,
38.512,233,
38.514,233,
38.516,233,
38.518,233,
38.52,234,
38.522,233,
38.524,233,
38.526,233,
38.528,233,
38.53,232,
38.532,232,
38.534,233,
38.536,233,
38.538,233,
38.54,233,
38.542,232,
38.544,233,
38.546,232,
38.548,233,
38.55,233,
38.552,233,
38.554,233,
38.556,233,
38.558,233,
38.56,233,
38.562,233,
38.564,233,
38.566,232,
38.568,232,
38.57,232,
38.572,232,
38.574,233,
38.576,233,
38.578,233,
38.58,233,
38.582,232,
38.584,233,
38.586,233,
38.588,234,
38.59,233,
38.592,233,
38.594,233,
38.596,233,
38.598,233,
38.6,233,
38.602,233,
38.604,233,
38.606,233,
38.608,232,
38.61,233,
38.612,233,
38.614,233,
38.616,233,
38.618,233,
38.62,233,
38.622,233,
38.624,233,
38.626,233,
38.628,233,
38.63,232,
38.632,233,
38.634,233,
38.636,233,
38.638,232,
38.64,233,
38.642,233,
38.644,233,
38.646,233,
38.648,233,
38.65,233,
38.652,232,
38.654,233,
38.656,233,
38.658,233,
38.66,233,
38.662,234,
38.664,233,
38.666,233,
38.668,233,
38.67,232,
38.672,233,
38.674,233,
38.676,233,
38.678,233,
38.68,233,
38.682,233,
38.684,233,
38.686,233,
38.688,233,
38.69,233,
38.692,233,
38.694,233,
38.696,233,
38.698,233,
38.7,232,
38.702,233,
38.704,233,
38.706,233,
38.708,232,
38.71,233,
38.712,233,
38.714,233,
38.716,233,
38.718,233,
38.72,233,
38.722,233,
38.724,233,
38.726,233,
38.728,232,
38.73,233,
38.732,232,
38.734,233,
38.736,233,
38.738,232,
38.74,232,
38.742,232,
38.744,233,
38.746,232,
38.748,233,
38.75,233,
38.752,232,
38.754,233,
38.756,233,
38.758,234,
38.76,233,
38.762,232,
38.764,233,
38.766,233,
38.768,232,
38.77,232,
38.772,232,
38.774,232,
38.776,232,
38.778,232,
38.78,233,
38.782,233,
38.784,232,
38.786,233,
38.788,233,
38.79,233,
38.792,233,
38.794,232,
38.796,232,
38.798,232,
38.8,233,
38.802,233,
38.804,232,
38.806,233,
38.808,232,
38.81,232,
38.812,232,
38.814,233,
38.816,233,
38.818,234,
38.82,233,
38.822,233,
38.824,233,
38.826,233,
38.828,233,
38.83,233,
38.832,232,
38.834,233,
38.836,233,
38.838,233,
38.84,233,
38.842,233,
38.844,233,
38.846,233,
38.848,233,
38.85,233,
38.852,234,
38.854,233,
38.856,233,
38.858,233,
38.86,233,
38.862,232,
38.864,233,
38.866,233,
38.868,232,
38.87,231,
38.872,233,
38.874,232,
38.876,233,
38.878,233,
38.88,233,
38.882,233,
38.884,233,
38.886,233,
38.888,233,
38.89,233,
38.892,233,
38.894,233,
38.896,233,
38.898,232,
38.9,233,
38.902,233,
38.904,233,
38.906,233,
38.908,233,
38.91,232,
38.912,232,
38.914,233,
38.916,233,
38.918,233,
38.92,234,
38.922,233,
38.924,233,
38.926,233,
38.928,232,
38.93,233,
38.932,233,
38.934,233,
38.936,233,
38.938,233,
38.94,233,
38.942,232,
38.944,233,
38.946,233,
38.948,233,
38.95,233,
38.952,234,
38.954,233,
38.956,234,
38.958,233,
38.96,233,
38.962,232,
38.964,232,
38.966,233,
38.968,232,
38.97,234,
38.972,232,
38.974,233,
38.976,233,
38.978,233,
38.98,233,
38.982,232,
38.984,233,
38.986,233,
38.988,233,
38.99,233,
38.992,233,
38.994,233,
38.996,233,
38.998,233,
39.0,233,
39.002,233,
39.004,233,
39.006,232,
39.008,233,
39.01,233,
39.012,233,
39.014,233,
39.016,233,
39.018,233,
39.02,233,
39.022,233,
39.024,233,
39.026,233,
39.028,232,
39.03,232,
39.032,233,
39.034,233,
39.036,233,
39.038,233,
39.04,233,
39.042,233,
39.044,233,
39.046,233,
39.048,233,
39.05,233,
39.052,233,
39.054,233,
39.056,233,
39.058,233,
39.06,233,
39.062,232,
39.064,233,
39.066,232,
39.068,232,
39.07,232,
39.072,233,
39.074,232,
39.076,233,
39.078,233,
39.08,233,
39.082,233,
39.084,233,
39.086,233,
39.088,233,
39.09,233,
39.092,233,
39.094,233,
39.096,233,
39.098,233,
39.1,234,
39.102,233,
39.104,233,
39.106,233,
39.108,233,
39.11,231,
39.112,233,
39.114,233,
39.116,233,
39.118,232,
