Time (s from start),LDR Value,Marker
131.3,217,
131.302,206,
131.304,204,
131.306,229,
131.308,267,
131.31,298,
131.312,321,
131.314,340,
131.316,354,
131.318,365,
131.32,355,
131.322,329,
131.324,303,
131.326,279,
131.328,259,
131.33,242,
131.332,226,
131.334,214,
131.336,202,
131.338,210,
131.34,242,
131.342,278,
131.344,306,
131.346,328,
131.348,346,
131.35,359,
131.352,365,
131.354,347,
131.356,320,
131.358,295,
131.36,272,
131.362,253,
131.364,237,
131.366,223,
131.368,210,
131.37,202,
131.372,219,
131.374,254,
131.376,288,
131.378,314,
131.38,334,
131.382,350,
131.384,363,
131.386,361,
131.388,339,
131.39,312,
131.392,286,
131.394,266,
131.396,247,
131.398,231,
131.4,218,
131.402,207,
131.404,204,
131.406,231,
131.408,267,
131.41,298,
131.412,322,
131.414,341,
131.416,355,
131.418,367,
131.42,355,
131.422,330,
131.424,304,
131.426,280,
131.428,260,
131.43,242,
131.432,228,
131.434,214,
131.436,204,
131.438,210,
131.44,243,
131.442,278,
131.444,307,
131.446,329,
131.448,346,
131.45,360,
131.452,366,
131.454,348,
131.456,321,
131.458,295,
131.46,273,
131.462,254,
131.464,238,
131.466,223,
131.468,210,
131.47,203,
131.472,220,
131.474,256,
131.476,289,
131.478,315,
131.48,335,
131.482,351,
131.484,363,
131.486,362,
131.488,339,
131.49,312,
131.492,287,
131.494,266,
131.496,248,
131.498,232,
131.5,219,
131.502,207,
131.504,205,
131.506,232,
131.508,268,
131.51,299,
131.512,323,
131.514,341,
131.516,356,
131.518,367,
131.52,357,
131.522,331,
131.524,304,
131.526,281,
131.528,261,
131.53,243,
131.532,228,
131.534,215,
131.536,204,
131.538,212,
131.54,244,
131.542,279,
131.544,309,
131.546,330,
131.548,347,
131.55,360,
131.552,367,
131.554,349,
131.556,322,
131.558,296,
131.56,273,
131.562,254,
131.564,237,
131.566,224,
131.568,211,
131.57,203,
131.572,220,
131.574,256,
131.576,289,
131.578,315,
131.58,336,
131.582,352,
131.584,364,
131.586,363,
131.588,340,
131.59,313,
131.592,288,
131.594,267,
131.596,248,
131.598,233,
131.6,219,
131.602,208,
131.604,205,
131.606,232,
131.608,268,
131.61,300,
131.612,324,
131.614,342,
131.616,356,
131.618,368,
131.62,357,
131.622,331,
131.624,305,
131.626,281,
131.628,261,
131.63,243,
131.632,228,
131.634,215,
131.636,204,
131.638,211,
131.64,244,
131.642,280,
131.644,308,
131.646,331,
131.648,348,
131.65,361,
131.652,367,
131.654,349,
131.656,323,
131.658,296,
131.66,274,
131.662,255,
131.664,238,
131.666,224,
131.668,212,
131.67,204,
131.672,220,
131.674,257,
131.676,290,
131.678,316,
131.68,337,
131.682,352,
131.684,365,
131.686,364,
131.688,341,
131.69,314,
131.692,289,
131.694,267,
131.696,249,
131.698,234,
131.7,220,
131.702,208,
131.704,206,
131.706,232,
131.708,269,
131.71,300,
131.712,324,
131.714,343,
131.716,357,
131.718,368,
131.72,357,
131.722,332,
131.724,305,
131.726,281,
131.728,261,
131.73,244,
131.732,229,
131.734,216,
131.736,205,
131.738,211,
131.74,244,
131.742,281,
131.744,309,
131.746,332,
131.748,348,
131.75,361,
131.752,368,
131.754,350,
131.756,323,
131.758,296,
131.76,275,
131.762,256,
131.764,238,
131.766,225,
131.768,213,
131.77,204,
131.772,221,
131.774,257,
131.776,290,
131.778,317,
131.78,337,
131.782,353,
131.784,366,
131.786,364,
131.788,343,
131.79,314,
131.792,289,
131.794,268,
131.796,251,
131.798,233,
131.8,221,
131.802,208,
131.804,206,
131.806,233,
131.808,269,
131.81,301,
131.812,325,
131.814,343,
131.816,357,
131.818,369,
131.82,358,
131.822,333,
131.824,306,
131.826,282,
131.828,262,
131.83,244,
131.832,229,
131.834,216,
131.836,205,
131.838,211,
131.84,244,
131.842,280,
131.844,308,
131.846,330,
131.848,347,
131.85,360,
131.852,367,
131.854,349,
131.856,323,
131.858,296,
131.86,274,
131.862,254,
131.864,238,
131.866,224,
131.868,212,
131.87,204,
131.872,219,
131.874,255,
131.876,289,
131.878,316,
131.88,336,
131.882,352,
131.884,364,
131.886,363,
131.888,340,
131.89,314,
131.892,288,
131.894,266,
131.896,248,
131.898,233,
131.9,219,
131.902,208,
131.904,205,
131.906,232,
131.908,269,
131.91,299,
131.912,323,
131.914,341,
131.916,357,
131.918,367,
131.92,357,
131.922,332,
131.924,305,
131.926,281,
131.928,260,
131.93,243,
131.932,228,
131.934,216,
131.936,205,
131.938,211,
131.94,243,
131.942,280,
131.944,308,
131.946,330,
131.948,347,
131.95,361,
131.952,367,
131.954,349,
131.956,323,
131.958,297,
131.96,274,
131.962,255,
131.964,238,
131.966,224,
131.968,212,
131.97,203,
131.972,220,
131.974,256,
131.976,290,
131.978,317,
131.98,337,
131.982,352,
131.984,364,
131.986,364,
131.988,341,
131.99,314,
131.992,289,
131.994,268,
131.996,249,
131.998,233,
132.0,220,
132.002,208,
132.004,206,
132.006,232,
132.008,269,
132.01,299,
132.012,324,
132.014,342,
132.016,357,
132.018,368,
132.02,358,
132.022,332,
132.024,306,
132.026,282,
132.028,261,
132.03,244,
132.032,229,
132.034,216,
132.036,204,
132.038,211,
132.04,244,
132.042,280,
132.044,308,
132.046,331,
132.048,348,
132.05,361,
132.052,368,
132.054,350,
132.056,323,
132.058,297,
132.06,274,
132.062,256,
132.064,239,
132.066,225,
132.068,212,
132.07,204,
132.072,221,
132.074,257,
132.076,290,
132.078,316,
132.08,337,
132.082,353,
132.084,365,
132.086,364,
132.088,342,
132.09,315,
132.092,289,
132.094,268,
132.096,250,
132.098,234,
132.1,220,
132.102,209,
132.104,206,
132.106,232,
132.108,269,
132.11,300,
132.112,325,
132.114,342,
132.116,357,
132.118,369,
132.12,358,
132.122,333,
132.124,306,
132.126,282,
132.128,262,
132.13,244,
132.132,229,
132.134,216,
132.136,205,
132.138,212,
132.14,244,
132.142,280,
132.144,310,
132.146,331,
132.148,348,
132.15,361,
132.152,368,
132.154,350,
132.156,324,
132.158,299,
132.16,275,
132.162,255,
132.164,239,
132.166,225,
132.168,213,
132.17,204,
132.172,220,
132.174,257,
132.176,291,
132.178,317,
132.18,337,
132.182,353,
132.184,366,
132.186,365,
132.188,342,
132.19,315,
132.192,290,
132.194,268,
132.196,249,
132.198,234,
132.2,221,
132.202,209,
132.204,206,
132.206,232,
132.208,270,
132.21,301,
132.212,325,
132.214,342,
132.216,357,
132.218,369,
132.22,359,
132.222,333,
132.224,307,
132.226,283,
132.228,262,
132.23,244,
132.232,230,
132.234,216,
132.236,206,
132.238,211,
132.24,244,
132.242,281,
132.244,310,end_21
132.246,332,
132.248,348,
132.25,361,
132.252,369,
132.254,351,
132.256,324,
132.258,298,
132.26,276,
132.262,257,
132.264,240,
132.266,225,
132.268,212,
132.27,204,
132.272,221,
132.274,257,
132.276,291,
132.278,317,
132.28,338,
132.282,353,
132.284,366,
132.286,370,
132.288,363,
132.29,354,
132.292,343,
132.294,334,
132.296,326,
132.298,318,
132.3,313,
132.302,307,
132.304,303,
132.306,300,
132.308,298,
132.31,295,
132.312,294,
132.314,292,
132.316,293,
132.318,290,
132.32,287,
132.322,282,
132.324,278,
132.326,273,
132.328,270,
132.33,266,
132.332,263,
132.334,260,
132.336,258,
132.338,258,
132.34,259,
132.342,260,
132.344,262,
132.346,263,
132.348,264,
132.35,264,
132.352,265,
132.354,263,
132.356,260,
132.358,258,
132.36,255,
132.362,253,
132.364,250,
132.366,249,
132.368,247,
132.37,247,
132.372,247,
132.374,248,
132.376,250,
132.378,252,
132.38,254,
132.382,254,
132.384,256,
132.386,257,
132.388,254,
132.39,252,
132.392,250,
132.394,248,
132.396,248,
132.398,245,
132.4,244,
132.402,242,
132.404,242,
132.406,243,
132.408,246,
132.41,247,
132.412,248,
132.414,249,
132.416,251,
132.418,252,
132.42,252,
132.422,251,
132.424,248,
132.426,247,
132.428,245,
132.43,243,
132.432,241,
132.434,240,
132.436,239,
132.438,242,
132.44,242,
132.442,244,
132.444,245,
132.446,247,
132.448,248,
132.45,249,
132.452,249,
132.454,248,
132.456,247,
132.458,245,
132.46,244,
132.462,242,
132.464,241,
132.466,240,
132.468,240,
132.47,239,
132.472,240,
132.474,241,
132.476,243,
132.478,244,
132.48,245,
132.482,247,
132.484,248,
132.486,248,
132.488,247,
132.49,246,
132.492,244,
132.494,242,
132.496,241,
132.498,240,
132.5,239,
132.502,239,
132.504,239,
132.506,240,
132.508,241,
132.51,243,
132.512,244,
132.514,245,
132.516,246,
132.518,247,
132.52,247,
132.522,246,
132.524,244,
132.526,243,
132.528,242,
132.53,240,
132.532,240,
132.534,238,
132.536,238,
132.538,239,
132.54,239,
132.542,241,
132.544,243,
132.546,244,
132.548,245,
132.55,246,
132.552,246,
132.554,245,
132.556,245,
132.558,243,
132.56,242,
132.562,241,
132.564,239,
132.566,239,
132.568,238,
132.57,237,
132.572,238,
132.574,240,
132.576,241,
132.578,242,
132.58,244,
132.582,244,
132.584,246,
132.586,246,
132.588,244,
132.59,244,
132.592,242,
132.594,241,
132.596,239,
132.598,239,
132.6,238,
132.602,237,
132.604,238,
132.606,238,
132.608,240,
132.61,241,
132.612,242,
132.614,243,
132.616,244,
132.618,244,
132.62,244,
132.622,244,
132.624,243,
132.626,241,
132.628,240,
132.63,239,
132.632,238,
132.634,237,
132.636,238,
132.638,237,
132.64,239,
132.642,240,
132.644,241,
132.646,243,
132.648,243,
132.65,244,
132.652,244,
132.654,244,
132.656,242,
132.658,241,
132.66,240,
132.662,240,
132.664,239,
132.666,238,
132.668,237,
132.67,237,
132.672,238,
132.674,239,
132.676,240,
132.678,241,
132.68,242,
132.682,243,
132.684,244,
132.686,244,
132.688,243,
132.69,242,
132.692,241,
132.694,240,
132.696,239,
132.698,239,
132.7,237,
132.702,237,
132.704,238,
132.706,238,
132.708,239,
132.71,240,
132.712,241,
132.714,242,
132.716,242,
132.718,243,
132.72,243,
132.722,243,
132.724,241,
132.726,240,
132.728,239,
132.73,239,
132.732,238,
132.734,237,
132.736,237,
132.738,238,
132.74,239,
132.742,240,
132.744,241,
132.746,242,
132.748,242,
132.75,243,
132.752,243,
132.754,243,
132.756,242,
132.758,241,
132.76,240,
132.762,239,
132.764,239,
132.766,238,
132.768,237,
132.77,237,
132.772,238,
132.774,239,
132.776,239,
132.778,240,
132.78,241,
132.782,241,
132.784,242,
132.786,243,
132.788,242,
132.79,242,
132.792,240,
132.794,239,
132.796,239,
132.798,238,
132.8,237,
132.802,237,
132.804,238,
132.806,239,
132.808,238,
132.81,240,
132.812,240,
132.814,241,
132.816,242,
132.818,242,
132.82,243,
132.822,242,
132.824,241,
132.826,240,
132.828,239,
132.83,238,
132.832,238,
132.834,237,
132.836,237,
132.838,237,
132.84,239,
132.842,239,
132.844,240,
132.846,241,
132.848,241,
132.85,242,
132.852,243,
132.854,242,
132.856,242,
132.858,240,
132.86,239,
132.862,239,
132.864,239,
132.866,237,
132.868,237,
132.87,237,
132.872,238,
132.874,238,
132.876,240,
132.878,240,
132.88,241,
132.882,241,
132.884,242,
132.886,242,
132.888,241,
132.89,240,
132.892,241,
132.894,239,
132.896,239,
132.898,238,
132.9,238,
132.902,238,
132.904,237,
132.906,238,
132.908,239,
132.91,240,
132.912,240,
132.914,240,
132.916,241,
132.918,241,
132.92,241,
132.922,241,
132.924,240,
132.926,240,
132.928,239,
132.93,238,
132.932,238,
132.934,237,
132.936,237,
132.938,237,
132.94,238,
132.942,239,
132.944,239,
132.946,240,
132.948,241,
132.95,241,
132.952,241,
132.954,241,
132.956,240,
132.958,240,
132.96,239,
132.962,239,
132.964,238,
132.966,238,
132.968,237,
132.97,237,
132.972,238,
132.974,238,
132.976,240,
132.978,239,
132.98,241,
132.982,241,
132.984,242,
132.986,242,
132.988,241,
132.99,240,
132.992,239,
132.994,239,
132.996,238,
132.998,238,
133.0,237,
133.002,237,
133.004,237,
133.006,238,
133.008,238,
133.01,239,
133.012,240,
133.014,241,
133.016,240,
133.018,240,
133.02,242,
133.022,241,
133.024,240,
133.026,239,
133.028,239,
133.03,238,
133.032,237,
133.034,238,
133.036,236,
133.038,237,
133.04,238,
133.042,239,
133.044,239,
133.046,240,
133.048,240,
133.05,240,
133.052,241,
133.054,241,
133.056,240,
133.058,240,
133.06,239,
133.062,239,
133.064,239,
133.066,236,
133.068,237,
133.07,237,
133.072,238,
133.074,238,
133.076,238,
133.078,239,
133.08,240,
133.082,241,
133.084,241,
133.086,241,
133.088,241,
133.09,240,
133.092,239,
133.094,239,
133.096,239,
133.098,238,
133.1,237,
133.102,237,
133.104,238,
133.106,238,
133.108,238,
133.11,239,
133.112,239,
133.114,240,
133.116,240,
133.118,241,
133.12,241,
133.122,241,
133.124,241,
133.126,239,
133.128,239,
133.13,238,
133.132,238,
133.134,237,
133.136,237,
133.138,237,
133.14,238,
133.142,238,
133.144,239,
133.146,239,
133.148,240,
133.15,240,
133.152,241,
133.154,240,
133.156,241,
133.158,239,
133.16,239,
133.162,238,
133.164,238,
133.166,238,
133.168,238,
133.17,237,
133.172,238,
133.174,238,
133.176,239,
133.178,240,
133.18,240,
133.182,240,
133.184,241,
133.186,242,
133.188,240,
133.19,240,
133.192,239,
133.194,239,
133.196,239,
133.198,238,
133.2,238,
133.202,237,
133.204,238,
133.206,237,
133.208,238,
133.21,239,
133.212,239,
133.214,240,
133.216,239,
133.218,241,
133.22,240,
133.222,240,
133.224,240,
133.226,239,
133.228,239,
133.23,239,
133.232,237,
133.234,238,
133.236,236,
133.238,238,
133.24,238,
133.242,238,
133.244,239,
133.246,239,
133.248,239,
133.25,240,
133.252,241,
133.254,240,
133.256,239,
133.258,239,
133.26,239,
133.262,238,
133.264,239,
133.266,239,
133.268,237,
133.27,237,
133.272,237,
133.274,238,
133.276,238,
133.278,239,
133.28,239,
133.282,240,
133.284,241,
133.286,240,
133.288,240,
133.29,239,
133.292,239,
133.294,239,
133.296,237,
133.298,238,
133.3,238,
133.302,237,
133.304,237,
133.306,237,
133.308,238,
133.31,239,
133.312,239,
133.314,239,
133.316,239,
133.318,240,
133.32,240,
133.322,240,
133.324,240,
133.326,240,
133.328,238,
133.33,238,
133.332,237,
133.334,237,
133.336,237,
133.338,237,
133.34,238,
133.342,238,
133.344,239,
133.346,240,
133.348,240,
133.35,240,
133.352,240,
133.354,240,
133.356,239,
133.358,239,
133.36,239,
133.362,238,
133.364,238,
133.366,237,
133.368,237,
133.37,238,
133.372,238,
133.374,238,
133.376,239,
133.378,238,
133.38,240,
133.382,240,
133.384,240,
133.386,240,
133.388,240,
133.39,239,
133.392,239,
133.394,239,
133.396,237,
133.398,238,
133.4,237,
133.402,237,
133.404,238,
133.406,237,
133.408,238,
133.41,238,
133.412,239,
133.414,240,
133.416,239,
133.418,240,
133.42,240,
133.422,240,
133.424,239,
133.426,239,
133.428,239,
133.43,238,
133.432,238,
133.434,237,
133.436,236,
133.438,238,
133.44,238,
133.442,238,
133.444,239,
133.446,240,
133.448,239,
133.45,240,
133.452,240,
133.454,240,
133.456,238,
133.458,239,
133.46,238,
133.462,238,
133.464,238,
133.466,238,
133.468,238,
133.47,237,
133.472,238,
133.474,238,
133.476,239,
133.478,239,
133.48,239,
133.482,239,
133.484,240,
133.486,239,
133.488,239,
133.49,239,
133.492,239,
133.494,239,
133.496,238,
133.498,238,
133.5,238,
133.502,237,
133.504,237,
133.506,237,
133.508,238,
133.51,238,
133.512,239,
133.514,239,
133.516,240,
133.518,240,
133.52,240,
133.522,239,
133.524,239,
133.526,238,
133.528,238,
133.53,238,
133.532,237,
133.534,238,
133.536,238,
133.538,237,
133.54,237,
133.542,238,
133.544,239,
133.546,239,
133.548,239,
133.55,239,
133.552,240,
133.554,239,
133.556,239,
133.558,239,
133.56,238,
133.562,238,
133.564,238,
133.566,237,
133.568,238,
133.57,237,
133.572,237,
133.574,238,
133.576,238,
133.578,239,
133.58,239,
133.582,240,
133.584,239,
133.586,240,
133.588,239,
133.59,239,
133.592,239,
133.594,238,
133.596,238,
133.598,238,
133.6,237,
133.602,238,
133.604,237,
133.606,238,
133.608,238,
133.61,238,
133.612,238,
133.614,239,
133.616,238,
133.618,240,
133.62,240,
133.622,239,
133.624,239,
133.626,238,
133.628,239,
133.63,238,
133.632,238,
133.634,237,
133.636,237,
133.638,238,
133.64,238,
133.642,238,
133.644,239,
133.646,240,
133.648,239,
133.65,239,
133.652,240,
133.654,239,
133.656,239,
133.658,238,
133.66,238,
133.662,238,
133.664,238,
133.666,238,
133.668,237,
133.67,237,
133.672,237,
133.674,238,
133.676,239,
133.678,238,
133.68,239,
133.682,239,
133.684,240,
133.686,240,
133.688,240,
133.69,239,
133.692,238,
133.694,238,
133.696,237,
133.698,237,
133.7,238,
133.702,238,
133.704,238,
133.706,238,
133.708,239,
133.71,238,
133.712,239,
133.714,238,
133.716,239,
133.718,239,
133.72,239,
133.722,239,
133.724,239,
133.726,239,
133.728,238,
133.73,238,
133.732,237,
133.734,238,
133.736,238,
133.738,238,
133.74,238,
133.742,238,
133.744,239,
133.746,238,
133.748,239,
133.75,239,
133.752,239,
133.754,239,
133.756,239,
133.758,239,
133.76,238,
133.762,238,
133.764,238,
133.766,238,
133.768,237,
133.77,238,
133.772,238,
133.774,238,
133.776,239,
133.778,239,
133.78,239,
133.782,239,
133.784,240,
133.786,239,
133.788,239,
133.79,239,
133.792,238,
133.794,237,
133.796,238,
133.798,238,
133.8,237,
133.802,238,
133.804,237,
133.806,238,
133.808,238,
133.81,238,
133.812,238,
133.814,239,
133.816,239,
133.818,239,
133.82,239,
133.822,239,
133.824,239,
133.826,238,
133.828,239,
133.83,238,
133.832,238,
133.834,238,
133.836,237,
133.838,237,
133.84,238,
133.842,238,
133.844,238,
133.846,238,
133.848,238,
133.85,239,
133.852,238,
133.854,238,
133.856,238,
133.858,238,
133.86,238,
133.862,238,
133.864,238,
133.866,237,
133.868,237,
133.87,237,
133.872,237,
133.874,238,
133.876,238,
133.878,238,
133.88,239,
133.882,239,
133.884,240,
133.886,239,
133.888,239,
133.89,238,
133.892,238,
133.894,238,
133.896,238,
133.898,238,
133.9,238,
133.902,238,
133.904,238,
133.906,236,
133.908,238,
133.91,238,
133.912,238,
133.914,239,
133.916,240,
133.918,239,
133.92,240,
133.922,239,
133.924,238,
133.926,239,
133.928,238,
133.93,238,
133.932,238,
133.934,237,
133.936,236,
133.938,238,
133.94,238,
133.942,238,
133.944,238,
133.946,238,
133.948,239,
133.95,239,
133.952,239,
133.954,239,
133.956,238,
133.958,238,
133.96,238,
133.962,238,
133.964,238,
133.966,238,
133.968,237,
133.97,237,
133.972,238,
133.974,238,
133.976,238,
133.978,239,
133.98,239,
133.982,239,
133.984,240,
133.986,239,
133.988,239,
133.99,239,
133.992,238,
133.994,238,
133.996,237,
133.998,238,
134.0,238,
134.002,238,
134.004,237,
134.006,237,
134.008,238,
134.01,238,
134.012,238,
134.014,238,
134.016,240,
134.018,239,
134.02,239,
134.022,239,
134.024,239,
134.026,239,
134.028,239,
134.03,238,
134.032,238,
134.034,237,
134.036,237,
134.038,238,
134.04,238,
134.042,238,
134.044,239,
134.046,239,
134.048,239,
134.05,239,
134.052,240,
134.054,239,
134.056,239,
134.058,239,
134.06,239,
134.062,239,
134.064,238,
134.066,237,
134.068,237,
134.07,238,
134.072,238,
134.074,237,
134.076,238,
134.078,238,
134.08,239,
134.082,239,
134.084,239,
134.086,239,
134.088,239,
134.09,239,
134.092,238,
134.094,237,
134.096,237,
134.098,238,
134.1,238,
134.102,238,
134.104,237,
134.106,237,
134.108,238,
134.11,238,
134.112,238,
134.114,238,
134.116,238,
134.118,239,
134.12,239,
134.122,238,
134.124,238,
134.126,238,
134.128,237,
134.13,237,
134.132,237,
134.134,237,
134.136,237,
134.138,237,
134.14,237,
134.142,237,
134.144,239,
134.146,238,
134.148,239,
134.15,239,
134.152,239,
134.154,238,
134.156,238,
134.158,238,
134.16,238,
134.162,238,
134.164,238,
134.166,238,
134.168,237,
134.17,237,
134.172,238,
134.174,238,
134.176,238,
134.178,238,
134.18,239,
134.182,239,
134.184,239,
134.186,239,
134.188,239,
134.19,239,
134.192,238,
134.194,237,
134.196,238,
134.198,238,
134.2,238,
134.202,237,
134.204,238,
134.206,239,
134.208,238,
134.21,238,
134.212,238,
134.214,239,
134.216,239,
134.218,238,
134.22,239,
134.222,239,
134.224,239,
134.226,239,
134.228,238,
134.23,238,
134.232,237,
134.234,237,
134.236,237,
134.238,238,
134.24,238,
134.242,238,
134.244,239,
134.246,238,
134.248,239,
134.25,239,
134.252,239,
134.254,240,
134.256,239,
134.258,239,
134.26,238,
134.262,238,
134.264,238,
134.266,238,
134.268,238,
134.27,237,
134.272,237,
134.274,238,
134.276,238,
134.278,238,
134.28,239,
134.282,238,
134.284,239,
134.286,239,
134.288,239,
134.29,239,
134.292,238,
134.294,237,
134.296,237,
134.298,238,
134.3,238,
134.302,239,
134.304,238,
134.306,237,
134.308,238,
134.31,238,
134.312,238,
134.314,238,
134.316,239,
134.318,239,
134.32,239,
134.322,239,
134.324,238,
134.326,238,
134.328,239,
134.33,238,
134.332,237,
134.334,238,
134.336,238,
134.338,238,
134.34,238,
134.342,238,
134.344,238,
134.346,238,
134.348,239,
134.35,239,
134.352,238,
134.354,238,
134.356,238,
134.358,239,
134.36,238,
134.362,238,
134.364,238,
134.366,237,
134.368,237,
134.37,238,
134.372,237,
134.374,238,
134.376,238,
134.378,238,
134.38,239,
134.382,239,
134.384,239,
134.386,239,
134.388,238,
134.39,238,
134.392,238,
134.394,238,
134.396,238,
134.398,238,
134.4,237,
134.402,238,
134.404,237,
134.406,238,
134.408,238,
134.41,238,
134.412,238,
134.414,238,
134.416,238,
134.418,239,
134.42,239,
134.422,239,
134.424,238,
134.426,239,
134.428,238,
134.43,238,
134.432,237,
134.434,237,
134.436,237,
134.438,238,
134.44,238,
134.442,238,
134.444,239,
134.446,238,
134.448,239,
134.45,239,
134.452,239,
134.454,239,
134.456,239,
134.458,238,
134.46,238,
134.462,238,
134.464,237,
134.466,238,
134.468,237,
134.47,238,
134.472,238,
134.474,237,
134.476,238,
134.478,238,
134.48,238,
134.482,239,
134.484,239,
134.486,238,
134.488,239,
134.49,238,
134.492,238,
134.494,238,
134.496,238,
134.498,238,
134.5,238,
134.502,238,
134.504,238,
134.506,238,
134.508,238,
134.51,238,
134.512,239,
134.514,238,
134.516,239,
134.518,239,
134.52,239,
134.522,238,
134.524,239,
134.526,238,
134.528,238,
134.53,238,
134.532,238,
134.534,238,
134.536,237,
134.538,237,
134.54,237,
134.542,238,
134.544,238,
134.546,239,
134.548,238,
134.55,239,
134.552,238,
134.554,239,
134.556,239,
134.558,238,
134.56,238,
134.562,238,
134.564,238,
134.566,237,
134.568,237,
134.57,238,
134.572,238,
134.574,238,
134.576,238,
134.578,239,
134.58,239,
134.582,238,
134.584,239,
134.586,239,
134.588,239,
134.59,238,
134.592,238,
134.594,238,
134.596,239,
134.598,237,
134.6,238,
134.602,238,
134.604,238,
134.606,238,
134.608,238,
134.61,238,
134.612,238,
134.614,238,
134.616,239,
134.618,239,
134.62,239,
134.622,238,
134.624,239,
134.626,238,
134.628,238,
134.63,238,
134.632,238,
134.634,237,
134.636,238,
134.638,238,
134.64,238,
134.642,238,
134.644,238,
134.646,238,
134.648,238,
134.65,239,
134.652,239,
134.654,238,
134.656,238,
134.658,238,
134.66,238,
134.662,238,
134.664,238,
134.666,238,
134.668,238,
134.67,238,
134.672,237,
134.674,238,
134.676,237,
134.678,238,
134.68,238,
134.682,240,
134.684,238,
134.686,238,
134.688,238,
134.69,238,
134.692,238,
134.694,238,
134.696,238,
134.698,238,
134.7,238,
134.702,237,
134.704,238,
134.706,238,
134.708,238,
134.71,238,
134.712,238,
134.714,238,
134.716,238,
134.718,238,
134.72,238,
134.722,238,
134.724,238,
134.726,238,
134.728,238,
134.73,238,
134.732,238,
134.734,238,
134.736,238,
134.738,238,
134.74,238,
134.742,238,
134.744,238,
134.746,238,
134.748,238,
134.75,238,
134.752,238,
134.754,238,
134.756,238,
134.758,238,
134.76,238,
134.762,238,
134.764,238,
134.766,237,
134.768,237,
134.77,238,
134.772,237,
134.774,238,
134.776,238,
134.778,238,
134.78,238,
134.782,239,
134.784,238,
134.786,238,
134.788,239,
134.79,239,
134.792,238,
134.794,237,
134.796,238,
134.798,238,
134.8,238,
134.802,238,
134.804,237,
134.806,237,
134.808,237,
134.81,238,
134.812,238,
134.814,238,
134.816,239,
134.818,239,
134.82,239,
134.822,239,
134.824,239,
134.826,238,
134.828,238,
134.83,237,
134.832,238,
134.834,238,
134.836,237,
134.838,238,
134.84,238,
134.842,238,
134.844,238,
134.846,238,
134.848,238,
134.85,239,
134.852,239,
134.854,238,
134.856,238,
134.858,238,
134.86,238,
134.862,238,
134.864,239,
134.866,238,
134.868,238,
134.87,238,
134.872,238,
134.874,238,
134.876,238,
134.878,238,
134.88,238,
134.882,239,
134.884,239,
134.886,239,
134.888,239,
134.89,238,
134.892,238,
134.894,239,
134.896,238,
134.898,238,
134.9,238,
134.902,238,
134.904,239,
134.906,239,
134.908,238,
134.91,238,
134.912,238,
134.914,238,
134.916,239,
134.918,239,
134.92,239,
134.922,239,
134.924,238,
134.926,238,
134.928,238,
134.93,238,
134.932,238,
134.934,237,
134.936,237,
134.938,238,
134.94,238,
134.942,237,
134.944,238,
134.946,238,
134.948,238,
134.95,238,
134.952,238,
134.954,238,
134.956,238,
134.958,238,
134.96,238,
134.962,239,
134.964,237,
134.966,237,
134.968,237,
134.97,237,
134.972,237,
134.974,237,
134.976,237,
134.978,238,
134.98,238,
134.982,239,
134.984,238,
134.986,238,
134.988,238,
134.99,238,
134.992,237,
134.994,238,
134.996,238,
134.998,238,
135.0,237,
135.002,238,
135.004,237,
135.006,238,
135.008,238,
135.01,238,
135.012,238,
135.014,238,
135.016,238,
135.018,238,
135.02,238,
135.022,239,
135.024,238,
135.026,238,
135.028,238,
135.03,238,
135.032,237,
135.034,238,
135.036,237,
135.038,238,
135.04,237,
135.042,238,
135.044,238,
135.046,238,
135.048,239,
135.05,238,
135.052,238,
135.054,238,
135.056,238,
135.058,239,
135.06,238,
135.062,238,
135.064,238,
135.066,238,
135.068,237,
135.07,238,
135.072,238,
135.074,238,
135.076,238,
135.078,238,
135.08,238,
135.082,238,
135.084,238,
135.086,238,
135.088,238,
135.09,238,
135.092,238,
135.094,238,
135.096,238,
135.098,238,
135.1,238,
135.102,238,
135.104,238,
135.106,238,
135.108,238,
135.11,238,
135.112,238,
135.114,238,
135.116,239,
135.118,239,
135.12,238,
135.122,238,
135.124,238,
135.126,238,
135.128,238,
135.13,238,
135.132,237,
135.134,237,
135.136,237,
135.138,238,
135.14,238,
135.142,238,
135.144,238,
135.146,238,
135.148,238,
135.15,238,
135.152,238,
135.154,238,
135.156,238,
135.158,238,
135.16,238,
135.162,238,
135.164,238,
135.166,238,
135.168,238,
135.17,238,
135.172,237,
135.174,237,
135.176,238,
135.178,239,
135.18,238,
135.182,238,
135.184,238,
135.186,238,
135.188,238,
135.19,238,
135.192,238,
135.194,238,
135.196,238,
135.198,238,
135.2,237,
135.202,238,
135.204,238,
135.206,237,
135.208,238,
135.21,238,
135.212,238,
135.214,238,
135.216,238,
135.218,238,
135.22,238,
135.222,238,
135.224,239,
135.226,238,
135.228,238,
135.23,238,
135.232,238,
135.234,238,
135.236,237,
135.238,238,
135.24,238,
135.242,238,
135.244,238,
135.246,238,
135.248,238,
135.25,238,
135.252,238,
135.254,238,
135.256,238,
135.258,238,
135.26,238,
135.262,238,
135.264,238,
135.266,238,
135.268,237,
135.27,237,
135.272,237,
135.274,237,
135.276,238,
135.278,238,
135.28,238,
135.282,238,
135.284,239,
135.286,238,
135.288,238,
135.29,238,
135.292,237,
