Timestamp,Value,Type
213950120.0,227,LDR
213952120.0,227,LDR
213954120.0,228,LDR
213956120.0,227,LDR
213958120.0,227,LDR
213960120.0,228,LDR
213962120.0,226,LDR
213964120.0,232,LDR
213966120.0,250,LDR
213968120.0,272,LDR
213970120.0,289,LDR
213972120.0,304,LDR
213974120.0,316,LDR
213976120.0,326,LDR
213978120.0,334,LDR
213980120.0,340,LDR
213982120.0,330,LDR
213984120.0,313,LDR
213986120.0,295,LDR
213988120.0,277,LDR
213990120.0,262,LDR
213992120.0,249,LDR
213994120.0,235,LDR
213996120.0,223,LDR
213998120.0,220,LDR
214000120.0,235,LDR
214002120.0,256,LDR
214004120.0,275,LDR
214006120.0,292,LDR
214008120.0,305,LDR
214010120.0,317,LDR
214012120.0,325,LDR
214014120.0,328,LDR
214016120.0,316,LDR
214018120.0,300,LDR
214020120.0,282,LDR
214022120.0,266,LDR
214024120.0,251,LDR
214026120.0,239,LDR
214028120.0,226,LDR
214030120.0,216,LDR
214032120.0,220,LDR
214034120.0,238,LDR
214036120.0,260,LDR
214038120.0,279,LDR
214040120.0,296,LDR
214042120.0,309,LDR
214044120.0,319,LDR
214046120.0,327,LDR
214048120.0,325,LDR
214050120.0,310,LDR
214052120.0,294,LDR
214054120.0,277,LDR
214056120.0,262,LDR
214058120.0,248,LDR
214060120.0,235,LDR
214062120.0,223,LDR
214064120.0,216,LDR
214066120.0,226,LDR
214068120.0,245,LDR
214070120.0,267,LDR
214072120.0,286,LDR
214074120.0,302,LDR
214076120.0,313,LDR
214078120.0,323,LDR
214080120.0,330,LDR
214082120.0,321,LDR
214084120.0,306,LDR
214086120.0,289,LDR
214088120.0,272,LDR
214090120.0,257,LDR
214092120.0,242,LDR
214094120.0,231,LDR
214096120.0,220,LDR
214098120.0,217,LDR
214100120.0,232,LDR
214102120.0,254,LDR
214104120.0,275,LDR
214106120.0,292,LDR
214108120.0,306,LDR
214110120.0,317,LDR
214112120.0,327,LDR
214114120.0,330,LDR
214116120.0,317,LDR
214118120.0,301,LDR
214120120.0,284,LDR
214122120.0,268,LDR
214124120.0,253,LDR
214126120.0,240,LDR
214128120.0,227,LDR
214130120.0,217,LDR
214132120.0,220,LDR
214134120.0,239,LDR
214136120.0,261,LDR
214138120.0,282,LDR
214140120.0,298,LDR
214142120.0,311,LDR
214144120.0,321,LDR
214146120.0,330,LDR
214148120.0,327,LDR
214150120.0,312,LDR
214152120.0,295,LDR
214154120.0,279,LDR
214156120.0,264,LDR
214158120.0,249,LDR
214160120.0,236,LDR
214162120.0,225,LDR
214164120.0,217,LDR
214166120.0,226,LDR
214168120.0,247,LDR
214170120.0,269,LDR
214172120.0,288,LDR
214174120.0,303,LDR
214176120.0,315,LDR
214178120.0,325,LDR
214180120.0,331,LDR
214182120.0,323,LDR
214184120.0,307,LDR
214186120.0,291,LDR
214188120.0,274,LDR
214190120.0,258,LDR
214192120.0,245,LDR
214194120.0,232,LDR
214196120.0,221,LDR
214198120.0,219,LDR
214200120.0,233,LDR
214202120.0,255,LDR
214204120.0,276,LDR
214206120.0,293,LDR
214208120.0,307,LDR
214210120.0,319,LDR
214212120.0,328,LDR
214214120.0,331,LDR
214216120.0,319,LDR
214218120.0,303,LDR
214220120.0,285,LDR
214222120.0,270,LDR
214224120.0,254,LDR
214226120.0,240,LDR
214228120.0,228,LDR
214230120.0,218,LDR
214232120.0,221,LDR
214234120.0,241,LDR
214236120.0,263,LDR
214238120.0,283,LDR
214240120.0,299,LDR
214242120.0,311,LDR
214244120.0,323,LDR
214246120.0,331,LDR
214248120.0,328,LDR
214250120.0,314,LDR
214252120.0,297,LDR
214254120.0,280,LDR
214256120.0,264,LDR
214258120.0,250,LDR
214260120.0,237,LDR
214262120.0,226,LDR
214264120.0,217,LDR
214266120.0,227,LDR
214268120.0,248,LDR
214270120.0,270,LDR
214272120.0,288,LDR
214274120.0,304,LDR
214276120.0,316,LDR
214278120.0,326,LDR
214280120.0,333,LDR
214282120.0,324,LDR
214284120.0,308,LDR
214286120.0,291,LDR
214288120.0,274,LDR
214290120.0,260,LDR
214292120.0,245,LDR
214294120.0,233,LDR
214296120.0,221,LDR
214298120.0,219,LDR
214300120.0,234,LDR
214302120.0,256,LDR
214304120.0,277,LDR
214306120.0,295,LDR
214308120.0,308,LDR
214310120.0,320,LDR
214312120.0,329,LDR
214314120.0,332,LDR
214316120.0,319,LDR
214318120.0,303,LDR
214320120.0,286,LDR
214322120.0,269,LDR
214324120.0,255,LDR
214326120.0,241,LDR
214328120.0,229,LDR
214330120.0,219,LDR
214332120.0,222,LDR
214334120.0,241,LDR
214336120.0,264,LDR
214338120.0,283,LDR
214340120.0,300,LDR
214342120.0,313,LDR
214344120.0,324,LDR
214346120.0,332,LDR
214348120.0,329,LDR
214350120.0,314,LDR
214352120.0,298,LDR
214354120.0,280,LDR
214356120.0,265,LDR
214358120.0,250,LDR
214360120.0,238,LDR
214362120.0,226,LDR
214364120.0,218,LDR
214366120.0,228,LDR
214368120.0,249,LDR
214370120.0,270,LDR
214372120.0,289,LDR
214374120.0,304,LDR
214376120.0,317,LDR
214378120.0,327,LDR
214380120.0,334,LDR
214382120.0,325,LDR
214384120.0,309,LDR
214386120.0,292,LDR
214388120.0,276,LDR
214390120.0,260,LDR
214392120.0,246,LDR
214394120.0,234,LDR
214396120.0,223,LDR
214398120.0,219,LDR
214400120.0,234,LDR
214402120.0,256,LDR
214404120.0,278,LDR
214406120.0,295,LDR
214408120.0,309,LDR
214410120.0,320,LDR
214412120.0,330,LDR
214414120.0,333,LDR
214416120.0,320,LDR
214418120.0,304,LDR
214420120.0,286,LDR
214422120.0,270,LDR
214424120.0,255,LDR
214426120.0,242,LDR
214428120.0,230,LDR
214430120.0,219,LDR
214432120.0,223,LDR
214434120.0,242,LDR
214436120.0,264,LDR
214438120.0,284,LDR
214440120.0,301,LDR
214442120.0,314,LDR
214444120.0,324,LDR
214446120.0,333,LDR
214448120.0,330,LDR
214450120.0,315,LDR
214452120.0,298,LDR
214454120.0,281,LDR
214456120.0,265,LDR
214458120.0,251,LDR
214460120.0,238,LDR
214462120.0,226,LDR
214464120.0,219,LDR
214466120.0,228,LDR
214468120.0,249,LDR
214470120.0,270,LDR
214472120.0,290,LDR
214474120.0,305,LDR
214476120.0,317,LDR
214478120.0,327,LDR
214480120.0,334,LDR
214482120.0,326,LDR
214484120.0,309,LDR
214486120.0,292,LDR
214488120.0,276,LDR
214490120.0,260,LDR
214492120.0,245,LDR
214494120.0,234,LDR
214496120.0,222,LDR
214498120.0,219,LDR
214500120.0,235,LDR
214502120.0,257,LDR
214504120.0,277,LDR
214506120.0,296,LDR
214508120.0,309,LDR
214510120.0,321,LDR
214512120.0,331,LDR
214514120.0,333,LDR
214516120.0,321,LDR
214518120.0,304,LDR
214520120.0,287,LDR
214522120.0,271,LDR
214524120.0,256,LDR
214526120.0,242,LDR
214528120.0,230,LDR
214530120.0,219,LDR
214532120.0,223,LDR
214534120.0,241,LDR
214536120.0,264,LDR
214538120.0,285,LDR
214540120.0,301,LDR
214542120.0,314,LDR
214544120.0,325,LDR
214546120.0,333,LDR
214548120.0,330,LDR
214550120.0,315,LDR
214552120.0,298,LDR
214554120.0,281,LDR
214556120.0,265,LDR
214558120.0,251,LDR
214560120.0,238,LDR
214562120.0,226,LDR
214564120.0,219,LDR
214566120.0,228,LDR
214568120.0,249,LDR
214570120.0,271,LDR
214572120.0,290,LDR
214574120.0,306,LDR
214576120.0,318,LDR
214578120.0,328,LDR
214580120.0,335,LDR
214582120.0,327,LDR
214584120.0,310,LDR
214586120.0,293,LDR
214588120.0,275,LDR
214590120.0,260,LDR
214592120.0,247,LDR
214594120.0,234,LDR
214596120.0,223,LDR
214598120.0,220,LDR
214600120.0,235,LDR
214602120.0,258,LDR
214604120.0,278,LDR
214606120.0,296,LDR
214608120.0,310,LDR
214610120.0,321,LDR
214612120.0,331,LDR
214614120.0,333,LDR
214616120.0,321,LDR
214618120.0,305,LDR
214620120.0,287,LDR
214622120.0,272,LDR
214624120.0,256,LDR
214626120.0,242,LDR
214628120.0,230,LDR
214630120.0,220,LDR
214632120.0,224,LDR
214634120.0,242,LDR
214636120.0,264,LDR
214638120.0,284,LDR
214640120.0,301,LDR
214642120.0,315,LDR
214644120.0,325,LDR
214646120.0,334,LDR
214648120.0,330,LDR
214650120.0,316,LDR
214652120.0,298,LDR
214654120.0,282,LDR
214656120.0,265,LDR
214658120.0,251,LDR
214660120.0,238,LDR
214662120.0,226,LDR
214664120.0,219,LDR
214666120.0,229,LDR
214668120.0,250,LDR
214670120.0,272,LDR
214672120.0,291,LDR
214674120.0,306,LDR
214676120.0,318,LDR
214678120.0,328,LDR
214680120.0,335,LDR
214682120.0,326,LDR
214684120.0,310,LDR
214686120.0,293,LDR
214688120.0,276,LDR
214690120.0,261,LDR
214692120.0,247,LDR
214694120.0,235,LDR
214696120.0,223,LDR
214698120.0,221,LDR
214700120.0,235,LDR
214702120.0,258,LDR
214704120.0,278,LDR
214706120.0,296,LDR
214708120.0,311,LDR
214710120.0,322,LDR
214712120.0,331,LDR
214714120.0,335,LDR
214716120.0,321,LDR
214718120.0,305,LDR
214720120.0,288,LDR
214722120.0,270,LDR
214724120.0,256,LDR
214726120.0,243,LDR
214728120.0,230,LDR
214730120.0,220,LDR
214732120.0,223,LDR
214734120.0,242,LDR
214736120.0,265,LDR
214738120.0,284,LDR
214740120.0,302,LDR
214742120.0,314,LDR
214744120.0,325,LDR
214746120.0,334,LDR
214748120.0,331,LDR
214750120.0,316,LDR
214752120.0,299,LDR
214754120.0,282,LDR
214756120.0,266,LDR
214758120.0,252,LDR
214760120.0,238,LDR
214762120.0,227,LDR
214764120.0,218,LDR
214766120.0,228,LDR
214768120.0,249,LDR
214770120.0,272,LDR
214772120.0,290,LDR
214774120.0,306,LDR
214776120.0,319,LDR
214778120.0,329,LDR
214780120.0,336,LDR
214782120.0,327,LDR
214784120.0,310,LDR
214786120.0,293,LDR
214788120.0,276,LDR
214790120.0,261,LDR
214792120.0,247,LDR
214794120.0,235,LDR
214796120.0,223,LDR
214798120.0,220,LDR
214800120.0,235,LDR
214802120.0,257,LDR
214804120.0,279,LDR
214806120.0,297,LDR
214808120.0,311,LDR
214810120.0,322,LDR
214812120.0,331,LDR
214814120.0,334,LDR
214816120.0,322,LDR
214818120.0,305,LDR
214820120.0,288,LDR
214822120.0,271,LDR
214824120.0,256,LDR
214826120.0,243,LDR
214828120.0,230,LDR
214830120.0,220,LDR
214832120.0,223,LDR
214834120.0,242,LDR
214836120.0,265,LDR
214838120.0,285,LDR
214840120.0,302,LDR
214842120.0,315,LDR
214844120.0,326,LDR
214846120.0,334,LDR
214848120.0,331,LDR
214850120.0,316,LDR
214852120.0,300,LDR
214854120.0,282,LDR
214856120.0,266,LDR
214858120.0,252,LDR
214860120.0,239,LDR
214862120.0,228,LDR
214864120.0,219,LDR
214866120.0,229,LDR
214868120.0,250,LDR
214870120.0,272,LDR
214872120.0,291,LDR
214874120.0,306,LDR
214876120.0,319,LDR
214878120.0,329,LDR
214880120.0,336,LDR
214882120.0,327,LDR
214884120.0,311,LDR
214886120.0,293,LDR
214888120.0,276,LDR
214890120.0,261,LDR
214892120.0,247,LDR
214894120.0,235,LDR
214896120.0,223,LDR
214898120.0,220,LDR
214900120.0,236,LDR
214902120.0,258,LDR
214904120.0,278,LDR
214906120.0,296,LDR
214908120.0,311,LDR
214910120.0,323,LDR
214912120.0,332,LDR
214914120.0,335,LDR
214916120.0,322,LDR
214918120.0,305,LDR
214920120.0,288,LDR
214922120.0,271,LDR
214924120.0,256,LDR
214926120.0,243,LDR
214928120.0,230,LDR
214930120.0,220,LDR
214932120.0,225,LDR
214934120.0,243,LDR
214936120.0,265,LDR
214938120.0,285,LDR
214940120.0,302,LDR
214942120.0,315,LDR
214944120.0,325,LDR
214946120.0,334,LDR
214948120.0,331,LDR
214950120.0,316,LDR
214952120.0,299,LDR
214954120.0,282,LDR
214956120.0,266,LDR
214958120.0,251,LDR
214960120.0,239,LDR
214962120.0,226,LDR
214964120.0,219,LDR
214966120.0,229,LDR
214968120.0,250,LDR
214970120.0,273,LDR
214972120.0,291,LDR
214974120.0,306,LDR
214976120.0,319,LDR
214978120.0,329,LDR
214980120.0,336,LDR
214982120.0,327,LDR
214984120.0,311,LDR
214986120.0,293,LDR
214988120.0,276,LDR
214990120.0,262,LDR
214992120.0,247,LDR
214994120.0,234,LDR
214996120.0,223,LDR
214998120.0,221,LDR
215000120.0,237,LDR
215002120.0,258,LDR
215004120.0,279,LDR
215006120.0,296,LDR
215008120.0,311,LDR
215010120.0,322,LDR
215012120.0,332,LDR
215014120.0,335,LDR
215016120.0,322,LDR
215018120.0,304,LDR
215020120.0,288,LDR
215022120.0,271,LDR
215024120.0,256,LDR
215026120.0,242,LDR
215028120.0,231,LDR
215030120.0,220,LDR
215032120.0,224,LDR
215034120.0,243,LDR
215036120.0,266,LDR
215038120.0,286,LDR
215040120.0,302,LDR
215042120.0,315,LDR
215044120.0,326,LDR
215046120.0,335,LDR
215048120.0,331,LDR
215050120.0,316,LDR
215052120.0,300,LDR
215054120.0,282,LDR
215056120.0,267,LDR
215058120.0,252,LDR
215060120.0,239,LDR
215062120.0,227,LDR
215064120.0,219,LDR
215066120.0,229,LDR
215068120.0,250,LDR
215070120.0,272,LDR
215072120.0,291,LDR
215074120.0,306,LDR
215076120.0,319,LDR
215078120.0,329,LDR
215080120.0,336,LDR
215082120.0,327,LDR
215084120.0,311,LDR
215086120.0,293,LDR
215088120.0,276,LDR
215090120.0,261,LDR
215092120.0,246,LDR
215094120.0,235,LDR
215096120.0,223,LDR
215098120.0,221,LDR
215100120.0,236,LDR
215102120.0,259,LDR
215104120.0,279,LDR
215106120.0,297,LDR
215108120.0,311,LDR
215110120.0,324,LDR
215112120.0,332,LDR
215114120.0,335,LDR
215116120.0,322,LDR
215118120.0,305,LDR
215120120.0,288,LDR
215122120.0,272,LDR
215124120.0,257,LDR
215126120.0,243,LDR
215128120.0,230,LDR
215130120.0,220,LDR
215132120.0,224,LDR
215134120.0,242,LDR
215136120.0,265,LDR
215138120.0,285,LDR
215140120.0,302,LDR
215142120.0,315,LDR
215144120.0,326,LDR
215146120.0,335,LDR
215148120.0,331,LDR
215150120.0,317,LDR
215152120.0,299,LDR
215154120.0,282,LDR
215156120.0,267,LDR
215158120.0,251,LDR
215160120.0,239,LDR
215162120.0,226,LDR
215164120.0,219,LDR
215166120.0,230,LDR
215168120.0,250,LDR
215170120.0,273,LDR
215172120.0,291,LDR
215174120.0,307,LDR
215176120.0,320,LDR
215178120.0,330,LDR
215180120.0,336,LDR
215182120.0,328,LDR
215184120.0,311,LDR
215186120.0,294,LDR
215188120.0,276,LDR
215190120.0,261,LDR
215192120.0,248,LDR
215194120.0,234,LDR
215196120.0,224,LDR
215198120.0,220,LDR
215200120.0,236,LDR
215202120.0,258,LDR
215204120.0,279,LDR
215206120.0,297,LDR
215208120.0,311,LDR
215210120.0,323,LDR
215212120.0,332,LDR
215214120.0,335,LDR
215216120.0,322,LDR
215218120.0,305,LDR
215220120.0,288,LDR
215222120.0,271,LDR
215224120.0,257,LDR
215226120.0,244,LDR
215228120.0,230,LDR
215230120.0,220,LDR
215232120.0,224,LDR
215234120.0,243,LDR
215236120.0,265,LDR
215238120.0,286,LDR
215240120.0,302,LDR
215242120.0,315,LDR
215244120.0,326,LDR
215246120.0,335,LDR
215248120.0,331,LDR
215250120.0,317,LDR
215252120.0,300,LDR
215254120.0,282,LDR
215256120.0,266,LDR
215258120.0,251,LDR
215260120.0,239,LDR
215262120.0,227,LDR
215264120.0,219,LDR
215266120.0,229,LDR
215268120.0,250,LDR
215270120.0,273,LDR
215272120.0,292,LDR
215274120.0,307,LDR
215276120.0,320,LDR
215278120.0,330,LDR
215280120.0,336,LDR
215282120.0,327,LDR
215284120.0,311,LDR
215286120.0,293,LDR
215288120.0,276,LDR
215290120.0,261,LDR
215292120.0,247,LDR
215294120.0,235,LDR
215296120.0,224,LDR
215298120.0,221,LDR
215300120.0,235,LDR
215302120.0,259,LDR
215304120.0,280,LDR
215306120.0,298,LDR
215308120.0,311,LDR
215310120.0,323,LDR
215312120.0,333,LDR
215314120.0,335,LDR
215316120.0,323,LDR
215318120.0,305,LDR
215320120.0,288,LDR
215322120.0,272,LDR
215324120.0,257,LDR
215326120.0,243,LDR
215328120.0,230,LDR
215330120.0,220,LDR
215332120.0,224,LDR
215334120.0,243,LDR
215336120.0,266,LDR
215338120.0,286,LDR
215340120.0,302,LDR
215342120.0,316,LDR
215344120.0,326,LDR
215346120.0,336,LDR
215348120.0,332,LDR
215350120.0,316,LDR
215352120.0,299,LDR
215354120.0,282,LDR
215356120.0,267,LDR
215358120.0,252,LDR
215360120.0,240,LDR
215362120.0,227,LDR
215364120.0,219,LDR
215366120.0,229,LDR
215368120.0,250,LDR
215370120.0,273,LDR
215372120.0,292,LDR
215374120.0,307,LDR
215376120.0,319,LDR
215378120.0,330,LDR
215380120.0,337,LDR
215382120.0,328,LDR
215384120.0,311,LDR
215386120.0,293,LDR
215388120.0,277,LDR
215390120.0,261,LDR
215392120.0,248,LDR
215394120.0,235,LDR
215396120.0,224,LDR
215398120.0,221,LDR
215400120.0,235,LDR
215402120.0,258,LDR
215404120.0,280,LDR
215406120.0,297,LDR
215408120.0,311,LDR
215410120.0,323,LDR
215412120.0,332,LDR
215414120.0,335,LDR
215416120.0,322,LDR
215418120.0,305,LDR
215420120.0,288,LDR
215422120.0,272,LDR
215424120.0,257,LDR
215426120.0,243,LDR
215428120.0,231,LDR
215430120.0,220,LDR
215432120.0,224,LDR
215434120.0,243,LDR
215436120.0,265,LDR
215438120.0,286,LDR
350372.4360119,end_20,Marker
215440120.0,302,LDR
215442120.0,316,LDR
215444120.0,327,LDR
215446120.0,336,LDR
215448120.0,332,LDR
215450120.0,317,LDR
215452120.0,299,LDR
215454120.0,283,LDR
215456120.0,267,LDR
215458120.0,252,LDR
215460120.0,239,LDR
215462120.0,227,LDR
215464120.0,219,LDR
215466120.0,230,LDR
215468120.0,250,LDR
215470120.0,273,LDR
215472120.0,292,LDR
215474120.0,307,LDR
215476120.0,320,LDR
215478120.0,330,LDR
215480120.0,336,LDR
215482120.0,328,LDR
215484120.0,311,LDR
215486120.0,294,LDR
215488120.0,277,LDR
215490120.0,261,LDR
215492120.0,247,LDR
215494120.0,234,LDR
215496120.0,223,LDR
215498120.0,221,LDR
215500120.0,236,LDR
215502120.0,259,LDR
215504120.0,280,LDR
215506120.0,296,LDR
215508120.0,312,LDR
215510120.0,324,LDR
215512120.0,333,LDR
215514120.0,337,LDR
215516120.0,333,LDR
215518120.0,326,LDR
215520120.0,318,LDR
215522120.0,311,LDR
215524120.0,305,LDR
215526120.0,299,LDR
215528120.0,294,LDR
215530120.0,290,LDR
215532120.0,288,LDR
215534120.0,284,LDR
215536120.0,281,LDR
215538120.0,278,LDR
215540120.0,276,LDR
215542120.0,274,LDR
215544120.0,272,LDR
215546120.0,270,LDR
215548120.0,268,LDR
215550120.0,266,LDR
215552120.0,262,LDR
215554120.0,259,LDR
215556120.0,256,LDR
215558120.0,253,LDR
215560120.0,252,LDR
215562120.0,250,LDR
215564120.0,248,LDR
215566120.0,248,LDR
215568120.0,247,LDR
215570120.0,248,LDR
215572120.0,247,LDR
215574120.0,248,LDR
215576120.0,248,LDR
215578120.0,248,LDR
215580120.0,247,LDR
215582120.0,247,LDR
215584120.0,245,LDR
215586120.0,244,LDR
215588120.0,242,LDR
215590120.0,241,LDR
215592120.0,240,LDR
215594120.0,239,LDR
215596120.0,238,LDR
215598120.0,238,LDR
215600120.0,238,LDR
215602120.0,238,LDR
215604120.0,239,LDR
215606120.0,239,LDR
215608120.0,239,LDR
215610120.0,241,LDR
215612120.0,240,LDR
215614120.0,240,LDR
215616120.0,240,LDR
215618120.0,239,LDR
215620120.0,237,LDR
215622120.0,236,LDR
215624120.0,235,LDR
215626120.0,235,LDR
215628120.0,234,LDR
215630120.0,234,LDR
215632120.0,234,LDR
215634120.0,234,LDR
215636120.0,234,LDR
215638120.0,236,LDR
215640120.0,237,LDR
215642120.0,236,LDR
215644120.0,237,LDR
215646120.0,237,LDR
215648120.0,237,LDR
215650120.0,237,LDR
215652120.0,235,LDR
215654120.0,235,LDR
215656120.0,234,LDR
215658120.0,233,LDR
215660120.0,232,LDR
215662120.0,233,LDR
215664120.0,232,LDR
215666120.0,232,LDR
215668120.0,233,LDR
215670120.0,233,LDR
215672120.0,233,LDR
215674120.0,234,LDR
215676120.0,234,LDR
215678120.0,234,LDR
215680120.0,235,LDR
215682120.0,234,LDR
215684120.0,234,LDR
215686120.0,234,LDR
215688120.0,232,LDR
215690120.0,232,LDR
215692120.0,232,LDR
215694120.0,231,LDR
215696120.0,231,LDR
215698120.0,230,LDR
215700120.0,230,LDR
215702120.0,232,LDR
215704120.0,232,LDR
215706120.0,232,LDR
215708120.0,233,LDR
215710120.0,234,LDR
215712120.0,234,LDR
215714120.0,234,LDR
215716120.0,234,LDR
215718120.0,233,LDR
215720120.0,232,LDR
215722120.0,232,LDR
215724120.0,230,LDR
215726120.0,231,LDR
215728120.0,230,LDR
215730120.0,229,LDR
215732120.0,230,LDR
215734120.0,230,LDR
215736120.0,231,LDR
215738120.0,232,LDR
215740120.0,232,LDR
215742120.0,233,LDR
215744120.0,233,LDR
215746120.0,233,LDR
215748120.0,233,LDR
215750120.0,235,LDR
215752120.0,232,LDR
215754120.0,231,LDR
215756120.0,231,LDR
215758120.0,231,LDR
215760120.0,230,LDR
215762120.0,229,LDR
215764120.0,229,LDR
215766120.0,229,LDR
215768120.0,230,LDR
215770120.0,231,LDR
215772120.0,231,LDR
215774120.0,232,LDR
215776120.0,232,LDR
215778120.0,233,LDR
215780120.0,232,LDR
215782120.0,232,LDR
215784120.0,232,LDR
215786120.0,231,LDR
215788120.0,230,LDR
215790120.0,229,LDR
215792120.0,230,LDR
215794120.0,229,LDR
215796120.0,229,LDR
215798120.0,229,LDR
215800120.0,229,LDR
215802120.0,230,LDR
215804120.0,230,LDR
215806120.0,231,LDR
215808120.0,231,LDR
215810120.0,231,LDR
215812120.0,231,LDR
215814120.0,232,LDR
215816120.0,232,LDR
215818120.0,231,LDR
215820120.0,230,LDR
215822120.0,231,LDR
215824120.0,230,LDR
215826120.0,229,LDR
215828120.0,229,LDR
215830120.0,228,LDR
215832120.0,229,LDR
215834120.0,229,LDR
215836120.0,230,LDR
215838120.0,230,LDR
215840120.0,230,LDR
215842120.0,231,LDR
215844120.0,231,LDR
215846120.0,231,LDR
215848120.0,231,LDR
215850120.0,231,LDR
215852120.0,232,LDR
215854120.0,230,LDR
215856120.0,230,LDR
215858120.0,229,LDR
215860120.0,229,LDR
215862120.0,229,LDR
215864120.0,228,LDR
215866120.0,228,LDR
215868120.0,228,LDR
215870120.0,230,LDR
215872120.0,230,LDR
215874120.0,230,LDR
215876120.0,231,LDR
215878120.0,231,LDR
215880120.0,230,LDR
215882120.0,231,LDR
215884120.0,231,LDR
215886120.0,230,LDR
215888120.0,229,LDR
215890120.0,230,LDR
215892120.0,229,LDR
215894120.0,228,LDR
215896120.0,228,LDR
215898120.0,229,LDR
215900120.0,229,LDR
215902120.0,229,LDR
215904120.0,229,LDR
215906120.0,230,LDR
215908120.0,230,LDR
215910120.0,231,LDR
215912120.0,231,LDR
215914120.0,231,LDR
215916120.0,231,LDR
215918120.0,230,LDR
215920120.0,229,LDR
215922120.0,230,LDR
215924120.0,229,LDR
215926120.0,229,LDR
215928120.0,228,LDR
215930120.0,229,LDR
215932120.0,228,LDR
215934120.0,228,LDR
215936120.0,229,LDR
215938120.0,230,LDR
215940120.0,230,LDR
215942120.0,230,LDR
215944120.0,231,LDR
215946120.0,230,LDR
215948120.0,230,LDR
215950120.0,230,LDR
215952120.0,230,LDR
215954120.0,230,LDR
215956120.0,229,LDR
215958120.0,228,LDR
215960120.0,229,LDR
215962120.0,228,LDR
215964120.0,228,LDR
215966120.0,228,LDR
215968120.0,228,LDR
215970120.0,230,LDR
215972120.0,229,LDR
215974120.0,229,LDR
215976120.0,230,LDR
215978120.0,230,LDR
215980120.0,232,LDR
215982120.0,230,LDR
215984120.0,230,LDR
215986120.0,229,LDR
215988120.0,229,LDR
215990120.0,229,LDR
215992120.0,228,LDR
215994120.0,228,LDR
215996120.0,228,LDR
215998120.0,228,LDR
216000120.0,229,LDR
216002120.0,228,LDR
216004120.0,229,LDR
216006120.0,229,LDR
216008120.0,229,LDR
216010120.0,230,LDR
216012120.0,230,LDR
216014120.0,230,LDR
216016120.0,230,LDR
216018120.0,230,LDR
216020120.0,229,LDR
216022120.0,229,LDR
216024120.0,229,LDR
216026120.0,228,LDR
216028120.0,228,LDR
216030120.0,228,LDR
216032120.0,228,LDR
216034120.0,228,LDR
216036120.0,229,LDR
216038120.0,229,LDR
216040120.0,228,LDR
216042120.0,230,LDR
216044120.0,230,LDR
216046120.0,230,LDR
216048120.0,230,LDR
216050120.0,230,LDR
216052120.0,230,LDR
216054120.0,229,LDR
216056120.0,229,LDR
216058120.0,229,LDR
216060120.0,229,LDR
216062120.0,228,LDR
216064120.0,228,LDR
216066120.0,228,LDR
216068120.0,228,LDR
216070120.0,228,LDR
216072120.0,229,LDR
216074120.0,229,LDR
216076120.0,229,LDR
216078120.0,230,LDR
216080120.0,230,LDR
216082120.0,230,LDR
216084120.0,229,LDR
216086120.0,229,LDR
216088120.0,228,LDR
216090120.0,229,LDR
216092120.0,228,LDR
216094120.0,228,LDR
216096120.0,228,LDR
216098120.0,228,LDR
216100120.0,228,LDR
216102120.0,229,LDR
216104120.0,228,LDR
216106120.0,228,LDR
216108120.0,229,LDR
216110120.0,230,LDR
216112120.0,230,LDR
216114120.0,230,LDR
216116120.0,230,LDR
216118120.0,229,LDR
216120120.0,229,LDR
216122120.0,229,LDR
216124120.0,227,LDR
216126120.0,228,LDR
216128120.0,227,LDR
216130120.0,228,LDR
216132120.0,228,LDR
216134120.0,229,LDR
216136120.0,228,LDR
216138120.0,228,LDR
216140120.0,229,LDR
216142120.0,230,LDR
216144120.0,229,LDR
216146120.0,230,LDR
216148120.0,229,LDR
216150120.0,229,LDR
216152120.0,230,LDR
216154120.0,229,LDR
216156120.0,228,LDR
216158120.0,228,LDR
216160120.0,229,LDR
216162120.0,228,LDR
216164120.0,228,LDR
216166120.0,228,LDR
216168120.0,229,LDR
216170120.0,228,LDR
216172120.0,228,LDR
216174120.0,229,LDR
216176120.0,229,LDR
216178120.0,230,LDR
216180120.0,230,LDR
216182120.0,230,LDR
216184120.0,229,LDR
216186120.0,228,LDR
216188120.0,228,LDR
216190120.0,229,LDR
216192120.0,228,LDR
216194120.0,228,LDR
216196120.0,228,LDR
216198120.0,228,LDR
216200120.0,228,LDR
216202120.0,228,LDR
216204120.0,228,LDR
216206120.0,228,LDR
216208120.0,229,LDR
216210120.0,228,LDR
216212120.0,229,LDR
216214120.0,229,LDR
216216120.0,229,LDR
216218120.0,229,LDR
216220120.0,229,LDR
216222120.0,229,LDR
216224120.0,228,LDR
216226120.0,228,LDR
216228120.0,228,LDR
216230120.0,228,LDR
216232120.0,228,LDR
216234120.0,228,LDR
216236120.0,228,LDR
216238120.0,229,LDR
216240120.0,228,LDR
216242120.0,229,LDR
216244120.0,229,LDR
216246120.0,229,LDR
216248120.0,229,LDR
216250120.0,228,LDR
216252120.0,229,LDR
216254120.0,229,LDR
216256120.0,228,LDR
216258120.0,229,LDR
216260120.0,226,LDR
216262120.0,227,LDR
216264120.0,228,LDR
216266120.0,228,LDR
216268120.0,227,LDR
216270120.0,227,LDR
216272120.0,229,LDR
216274120.0,229,LDR
216276120.0,229,LDR
